"110年07月27日 外資及陸資買賣超彙總表"
,,,"外資及陸資(不含外資自營商)",,,"外資自營商",,,"外資及陸資",,,
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數",
" ","2399  ","映泰            ","4,201,000","5,362,000","-1,161,000","0","0","0","4,201,000","5,362,000","-1,161,000",
" ","2006  ","東和鋼鐵        ","2,442,000","3,583,716","-1,141,716","0","0","0","2,442,000","3,583,716","-1,141,716",
" ","3443  ","創意            ","514,683","1,655,515","-1,140,832","0","0","0","514,683","1,655,515","-1,140,832",
" ","2338  ","光罩            ","4,741,020","5,878,000","-1,136,980","0","0","0","4,741,020","5,878,000","-1,136,980",
" ","2855  ","統一證          ","232,000","1,338,000","-1,106,000","0","0","0","232,000","1,338,000","-1,106,000",
" ","8016  ","矽創            ","1,918,935","3,022,478","-1,103,543","0","0","0","1,918,935","3,022,478","-1,103,543",
" ","2352  ","佳世達          ","968,000","2,068,000","-1,100,000","0","0","0","968,000","2,068,000","-1,100,000",
" ","6251  ","定穎            ","165,000","1,257,000","-1,092,000","0","0","0","165,000","1,257,000","-1,092,000",
" ","4915  ","致伸            ","251,000","1,318,000","-1,067,000","0","0","0","251,000","1,318,000","-1,067,000",
" ","2491  ","吉祥全          ","284,000","1,334,000","-1,050,000","0","0","0","284,000","1,334,000","-1,050,000",
" ","2302  ","麗正            ","239,000","1,263,000","-1,024,000","0","0","0","239,000","1,263,000","-1,024,000",
" ","2498  ","宏達電          ","1,110,000","2,133,000","-1,023,000","0","0","0","1,110,000","2,133,000","-1,023,000",
" ",="00752 ","中信中國50      ","631,000","1,613,000","-982,000","0","0","0","631,000","1,613,000","-982,000",
" ","3312  ","弘憶股          ","306,000","1,285,000","-979,000","0","0","0","306,000","1,285,000","-979,000",
" ","6456  ","GIS-KY          ","156,000","1,133,000","-977,000","0","0","0","156,000","1,133,000","-977,000",
" ","2611  ","志信            ","2,520,000","3,496,000","-976,000","0","0","0","2,520,000","3,496,000","-976,000",
" ","2002  ","中鋼            ","13,161,132","14,121,331","-960,199","0","0","0","13,161,132","14,121,331","-960,199",
" ","1517  ","利奇            ","3,658,000","4,613,000","-955,000","0","0","0","3,658,000","4,613,000","-955,000",
" ","3437  ","榮創            ","1,787,000","2,721,000","-934,000","0","0","0","1,787,000","2,721,000","-934,000",
" ","3515  ","華擎            ","300,000","1,192,000","-892,000","0","0","0","300,000","1,192,000","-892,000",
" ","9945  ","潤泰新          ","1,641,250","2,531,000","-889,750","0","0","0","1,641,250","2,531,000","-889,750",
" ","2388  ","威盛            ","673,000","1,550,500","-877,500","0","0","0","673,000","1,550,500","-877,500",
" ","3712  ","永崴投控        ","155,000","997,000","-842,000","0","0","0","155,000","997,000","-842,000",
" ","4961  ","天鈺            ","2,506,100","3,319,077","-812,977","0","0","0","2,506,100","3,319,077","-812,977",
" ","2867  ","三商壽          ","268,611","1,078,000","-809,389","0","0","0","268,611","1,078,000","-809,389",
" ","2823  ","中壽            ","1,878,388","2,685,920","-807,532","0","0","0","1,878,388","2,685,920","-807,532",
" ","5285  ","界霖            ","1,309,000","2,116,031","-807,031","0","0","0","1,309,000","2,116,031","-807,031",
" ","3026  ","禾伸堂          ","172,000","960,000","-788,000","0","0","0","172,000","960,000","-788,000",
" ","2201  ","裕隆            ","208,000","991,000","-783,000","0","0","0","208,000","991,000","-783,000",
" ","2314  ","台揚            ","3,581,000","4,359,189","-778,189","0","0","0","3,581,000","4,359,189","-778,189",
" ","2484  ","希華            ","897,000","1,671,000","-774,000","0","0","0","897,000","1,671,000","-774,000",
" ","2915  ","潤泰全          ","642,000","1,415,000","-773,000","0","0","0","642,000","1,415,000","-773,000",
" ","3035  ","智原            ","2,680","774,000","-771,320","0","0","0","2,680","774,000","-771,320",
" ","1217  ","愛之味          ","950,000","1,717,000","-767,000","0","0","0","950,000","1,717,000","-767,000",
" ","2367  ","燿華            ","932,000","1,681,000","-749,000","0","0","0","932,000","1,681,000","-749,000",
" ","2436  ","偉詮電          ","3,132,000","3,873,000","-741,000","0","0","0","3,132,000","3,873,000","-741,000",
" ","2108  ","南帝            ","257,000","961,000","-704,000","0","0","0","257,000","961,000","-704,000",
" ","2390  ","云辰            ","1,139,000","1,840,000","-701,000","0","0","0","1,139,000","1,840,000","-701,000",
" ","4967  ","十銓            ","1,668,000","2,362,000","-694,000","0","0","0","1,668,000","2,362,000","-694,000",
" ","2342  ","茂矽            ","992,000","1,679,000","-687,000","0","0","0","992,000","1,679,000","-687,000",
"*","2330  ","台積電          ","11,368,552","12,050,636","-682,084","0","0","0","11,368,552","12,050,636","-682,084",
" ","2441  ","超豐            ","2,221,000","2,900,000","-679,000","0","0","0","2,221,000","2,900,000","-679,000",
" ","1409  ","新纖            ","869,000","1,533,000","-664,000","0","0","0","869,000","1,533,000","-664,000",
" ","6243  ","迅杰            ","138,100","802,000","-663,900","0","0","0","138,100","802,000","-663,900",
" ","2415  ","錩新            ","280,000","942,000","-662,000","0","0","0","280,000","942,000","-662,000",
" ","5871  ","中租-KY         ","2,033,280","2,691,978","-658,698","0","0","0","2,033,280","2,691,978","-658,698",
" ","6269  ","台郡            ","729,000","1,387,000","-658,000","0","0","0","729,000","1,387,000","-658,000",
" ","4976  ","佳凌            ","830,236","1,479,000","-648,764","0","0","0","830,236","1,479,000","-648,764",
" ","2892  ","第一金          ","4,252,272","4,899,070","-646,798","0","0","0","4,252,272","4,899,070","-646,798",
" ","2402  ","毅嘉            ","464,000","1,104,000","-640,000","0","0","0","464,000","1,104,000","-640,000",
" ",="00878 ","國泰永續高股息  ","156,000","784,000","-628,000","0","0","0","156,000","784,000","-628,000",
" ",="033266","惠特元大11購01  ","0","600,000","-600,000","0","0","0","0","600,000","-600,000",
" ","2485  ","兆赫            ","187,000","787,000","-600,000","0","0","0","187,000","787,000","-600,000",
" ","6531  ","愛普            ","564,000","1,162,013","-598,013","0","0","0","564,000","1,162,013","-598,013",
" ","4968  ","立積            ","318,000","908,514","-590,514","0","0","0","318,000","908,514","-590,514",
" ","2313  ","華通            ","5,344,000","5,932,000","-588,000","0","0","0","5,344,000","5,932,000","-588,000",
" ","3714  ","富采            ","3,773,200","4,359,000","-585,800","0","0","0","3,773,200","4,359,000","-585,800",
" ","2456  ","奇力新          ","290,000","875,000","-585,000","0","0","0","290,000","875,000","-585,000",
" ","1305  ","華夏            ","394,000","969,000","-575,000","0","0","0","394,000","969,000","-575,000",
" ","6278  ","台表科          ","857,000","1,432,000","-575,000","0","0","0","857,000","1,432,000","-575,000",
" ","5531  ","鄉林            ","70,000","638,000","-568,000","0","0","0","70,000","638,000","-568,000",
" ","5521  ","工信            ","104,000","666,000","-562,000","0","0","0","104,000","666,000","-562,000",
" ","1718  ","中纖            ","1,456,000","2,010,000","-554,000","0","0","0","1,456,000","2,010,000","-554,000",
" ","2431  ","聯昌            ","22,000","571,000","-549,000","0","0","0","22,000","571,000","-549,000",
" ","2204  ","中華            ","304,000","851,000","-547,000","0","0","0","304,000","851,000","-547,000",
" ","8163  ","達方            ","234,000","776,000","-542,000","0","0","0","234,000","776,000","-542,000",
" ","2408  ","南亞科          ","9,861,568","10,400,046","-538,478","0","0","0","9,861,568","10,400,046","-538,478",
" ","3049  ","和鑫            ","2,120,000","2,653,000","-533,000","0","0","0","2,120,000","2,653,000","-533,000",
" ","1907  ","永豐餘          ","1,145,000","1,676,000","-531,000","0","0","0","1,145,000","1,676,000","-531,000",
" ","1701  ","中化            ","110,000","637,000","-527,000","0","0","0","110,000","637,000","-527,000",
" ","6224  ","聚鼎            ","893,000","1,418,000","-525,000","0","0","0","893,000","1,418,000","-525,000",
" ","4916  ","事欣科          ","57,000","576,000","-519,000","0","0","0","57,000","576,000","-519,000",
" ","2913  ","農林            ","242,000","760,000","-518,000","0","0","0","242,000","760,000","-518,000",
" ","2489  ","瑞軒            ","762,000","1,275,000","-513,000","0","0","0","762,000","1,275,000","-513,000",
" ","6209  ","今國光          ","157,000","669,000","-512,000","0","0","0","157,000","669,000","-512,000",
" ","3021  ","鴻名            ","97,000","607,000","-510,000","0","0","0","97,000","607,000","-510,000",
" ","6271  ","同欣電          ","1,538,122","2,047,626","-509,504","0","0","0","1,538,122","2,047,626","-509,504",
" ","2323  ","中環            ","744,000","1,252,000","-508,000","0","0","0","744,000","1,252,000","-508,000",
" ",="081105","國巨群益08購02  ","0","500,000","-500,000","0","0","0","0","500,000","-500,000",
" ","2497  ","怡利電          ","541,000","1,017,000","-476,000","0","0","0","541,000","1,017,000","-476,000",
" ","1519  ","華城            ","123,000","589,000","-466,000","0","0","0","123,000","589,000","-466,000",
" ","2472  ","立隆電          ","446,000","910,000","-464,000","0","0","0","446,000","910,000","-464,000",
" ","8222  ","寶一            ","249,000","706,000","-457,000","0","0","0","249,000","706,000","-457,000",
" ","6120  ","達運            ","356,000","804,000","-448,000","0","0","0","356,000","804,000","-448,000",
" ","1310  ","台苯            ","275,000","720,000","-445,000","0","0","0","275,000","720,000","-445,000",
" ","3673  ","TPK-KY          ","250,000","693,000","-443,000","0","0","0","250,000","693,000","-443,000",
" ","2425  ","承啟            ","276,000","712,000","-436,000","0","0","0","276,000","712,000","-436,000",
" ","3060  ","銘異            ","530,000","965,000","-435,000","0","0","0","530,000","965,000","-435,000",
" ",="00692 ","富邦公司治理    ","31,040","466,000","-434,960","0","0","0","31,040","466,000","-434,960",
" ",="00650L","FH香港正2       ","95,000","529,000","-434,000","0","0","0","95,000","529,000","-434,000",
" ","3703  ","欣陸            ","279,000","709,000","-430,000","0","0","0","279,000","709,000","-430,000",
" ","2440  ","太空梭          ","9,000","431,000","-422,000","0","0","0","9,000","431,000","-422,000",
" ",="00665L","富邦恒生國企正2 ","51,000","471,000","-420,000","0","0","0","51,000","471,000","-420,000",
" ","3094  ","聯傑            ","478,000","886,000","-408,000","0","0","0","478,000","886,000","-408,000",
" ","3704  ","合勤控          ","571,000","978,000","-407,000","0","0","0","571,000","978,000","-407,000",
" ","3048  ","益登            ","125,000","526,000","-401,000","0","0","0","125,000","526,000","-401,000",
" ","3686  ","達能            ","444,000","845,000","-401,000","0","0","0","444,000","845,000","-401,000",
" ","2332  ","友訊            ","838,000","1,237,000","-399,000","0","0","0","838,000","1,237,000","-399,000",
" ","2460  ","建通            ","228,000","623,000","-395,000","0","0","0","228,000","623,000","-395,000",
" ","5519  ","隆大            ","56,000","446,000","-390,000","0","0","0","56,000","446,000","-390,000",
" ","2851  ","中再保          ","222,000","604,650","-382,650","0","0","0","222,000","604,650","-382,650",
" ",="006206","元大上證50      ","93,000","472,000","-379,000","0","0","0","93,000","472,000","-379,000",
" ","2727  ","王品            ","218,050","597,000","-378,950","0","0","0","218,050","597,000","-378,950",
" ","1515  ","力山            ","147,000","524,000","-377,000","0","0","0","147,000","524,000","-377,000",
" ","2329  ","華泰            ","4,754,000","5,127,764","-373,764","0","0","0","4,754,000","5,127,764","-373,764",
" ","4746  ","台耀            ","270,000","640,000","-370,000","0","0","0","270,000","640,000","-370,000",
" ",="00655L","國泰中國A50正2  ","111,000","476,000","-365,000","0","0","0","111,000","476,000","-365,000",
" ","4942  ","嘉彰            ","118,000","479,000","-361,000","0","0","0","118,000","479,000","-361,000",
" ","2324  ","仁寶            ","3,703,828","4,058,000","-354,172","0","0","0","3,703,828","4,058,000","-354,172",
" ","1312  ","國喬            ","2,244,000","2,597,000","-353,000","0","0","0","2,244,000","2,597,000","-353,000",
" ","4414  ","如興            ","172,000","520,000","-348,000","0","0","0","172,000","520,000","-348,000",
" ","2351  ","順德            ","578,000","925,000","-347,000","0","0","0","578,000","925,000","-347,000",
" ","2357  ","華碩            ","2,433,968","2,780,850","-346,882","0","0","0","2,433,968","2,780,850","-346,882",
" ","6573  ","虹揚-KY         ","492,000","838,000","-346,000","0","0","0","492,000","838,000","-346,000",
" ","2038  ","海光            ","1,787,000","2,132,000","-345,000","0","0","0","1,787,000","2,132,000","-345,000",
" ","4564  ","元翎            ","303,000","648,000","-345,000","0","0","0","303,000","648,000","-345,000",
" ","2483  ","百容            ","160,000","491,000","-331,000","0","0","0","160,000","491,000","-331,000",
" ","6438  ","迅得            ","86,000","412,000","-326,000","0","0","0","86,000","412,000","-326,000",
" ","2478  ","大毅            ","177,000","487,000","-310,000","0","0","0","177,000","487,000","-310,000",
" ","3029  ","零壹            ","69,000","369,000","-300,000","0","0","0","69,000","369,000","-300,000",
" ","2233  ","宇隆            ","80,000","376,000","-296,000","0","0","0","80,000","376,000","-296,000",
" ","4142  ","國光生          ","326,000","617,000","-291,000","0","0","0","326,000","617,000","-291,000",
" ","2461  ","光群雷          ","448,000","734,000","-286,000","0","0","0","448,000","734,000","-286,000",
" ","2449  ","京元電子        ","2,876,000","3,160,000","-284,000","0","0","0","2,876,000","3,160,000","-284,000",
" ","2633  ","台灣高鐵        ","1,177,440","1,460,000","-282,560","0","0","0","1,177,440","1,460,000","-282,560",
" ","3016  ","嘉晶            ","1,468,000","1,750,000","-282,000","0","0","0","1,468,000","1,750,000","-282,000",
" ","2355  ","敬鵬            ","242,000","521,000","-279,000","0","0","0","242,000","521,000","-279,000",
" ","3149  ","正達            ","236,000","515,000","-279,000","0","0","0","236,000","515,000","-279,000",
" ","3011  ","今皓            ","77,000","355,000","-278,000","0","0","0","77,000","355,000","-278,000",
" ","2360  ","致茂            ","237,000","512,000","-275,000","0","0","0","237,000","512,000","-275,000",
" ","6153  ","嘉聯益          ","434,000","709,000","-275,000","0","0","0","434,000","709,000","-275,000",
" ","3017  ","奇鋐            ","1,733,016","2,006,000","-272,984","0","0","0","1,733,016","2,006,000","-272,984",
" ","8271  ","宇瞻            ","277,000","549,000","-272,000","0","0","0","277,000","549,000","-272,000",
" ","3419  ","譁裕            ","346,000","617,000","-271,000","0","0","0","346,000","617,000","-271,000",
" ","3090  ","日電貿          ","321,000","588,000","-267,000","0","0","0","321,000","588,000","-267,000",
" ","2387  ","精元            ","283,000","549,000","-266,000","0","0","0","283,000","549,000","-266,000",
" ",="00757 ","統一FANG+       ","0","263,000","-263,000","0","0","0","0","263,000","-263,000",
" ","3346  ","麗清            ","669,287","926,287","-257,000","0","0","0","669,287","926,287","-257,000",
" ","8021  ","尖點            ","1,272,000","1,528,000","-256,000","0","0","0","1,272,000","1,528,000","-256,000",
" ","2380  ","虹光            ","9,000","263,000","-254,000","0","0","0","9,000","263,000","-254,000",
" ","5243  ","乙盛-KY         ","1,213,000","1,462,000","-249,000","0","0","0","1,213,000","1,462,000","-249,000",
" ","6552  ","易華電          ","138,000","387,000","-249,000","0","0","0","138,000","387,000","-249,000",
" ","3027  ","盛達            ","222,000","465,000","-243,000","0","0","0","222,000","465,000","-243,000",
" ","9927  ","泰銘            ","428,000","670,000","-242,000","0","0","0","428,000","670,000","-242,000",
" ","2548  ","華固            ","97,648","337,000","-239,352","0","0","0","97,648","337,000","-239,352",
" ","8404  ","百和興業-KY     ","194,000","429,000","-235,000","0","0","0","194,000","429,000","-235,000",
" ","1309  ","台達化          ","351,000","584,226","-233,226","0","0","0","351,000","584,226","-233,226",
" ","5469  ","瀚宇博          ","286,000","519,000","-233,000","0","0","0","286,000","519,000","-233,000",
" ","2430  ","燦坤            ","190,000","418,000","-228,000","0","0","0","190,000","418,000","-228,000",
" ","3622  ","洋華            ","66,000","293,000","-227,000","0","0","0","66,000","293,000","-227,000",
" ","9938  ","百和            ","855,672","1,082,591","-226,919","0","0","0","855,672","1,082,591","-226,919",
" ","8112  ","至上            ","1,512,250","1,739,000","-226,750","0","0","0","1,512,250","1,739,000","-226,750",
" ","2723  ","美食-KY         ","74,000","300,000","-226,000","0","0","0","74,000","300,000","-226,000",
" ","2375  ","凱美            ","187,000","409,000","-222,000","0","0","0","187,000","409,000","-222,000",
" ","2841  ","台開            ","42,000","262,000","-220,000","0","0","0","42,000","262,000","-220,000",
" ","1474  ","弘裕            ","88,000","302,000","-214,000","0","0","0","88,000","302,000","-214,000",
" ","2888  ","新光金          ","23,682,584","23,890,350","-207,766","0","0","0","23,682,584","23,890,350","-207,766",
" ","1513  ","中興電          ","1,927,000","2,134,000","-207,000","0","0","0","1,927,000","2,134,000","-207,000",
" ","1467  ","南緯            ","58,000","263,000","-205,000","0","0","0","58,000","263,000","-205,000",
" ","3432  ","台端            ","45,000","250,000","-205,000","0","0","0","45,000","250,000","-205,000",
" ","9958  ","世紀鋼          ","645,000","849,000","-204,000","0","0","0","645,000","849,000","-204,000",
" ","1526  ","日馳            ","175,000","376,000","-201,000","0","0","0","175,000","376,000","-201,000",
" ",="00673R","期元大S&P原油反1","0","198,001","-198,001","0","0","0","0","198,001","-198,001",
" ","1568  ","倉佑            ","103,000","300,000","-197,000","0","0","0","103,000","300,000","-197,000",
" ","1527  ","鑽全            ","32,000","226,000","-194,000","0","0","0","32,000","226,000","-194,000",
" ","1618  ","合機            ","126,000","320,000","-194,000","0","0","0","126,000","320,000","-194,000",
" ","6451  ","訊芯-KY         ","46,000","240,000","-194,000","0","0","0","46,000","240,000","-194,000",
" ","9934  ","成霖            ","25,000","219,000","-194,000","0","0","0","25,000","219,000","-194,000",
" ","2439  ","美律            ","527,000","719,303","-192,303","0","0","0","527,000","719,303","-192,303",
" ","6558  ","興能高          ","96,000","287,000","-191,000","0","0","0","96,000","287,000","-191,000",
" ","2509  ","全坤建          ","57,000","246,000","-189,000","0","0","0","57,000","246,000","-189,000",
" ","8039  ","台虹            ","316,000","504,000","-188,000","0","0","0","316,000","504,000","-188,000",
" ","2206  ","三陽工業        ","178,000","364,000","-186,000","0","0","0","178,000","364,000","-186,000",
" ","3024  ","憶聲            ","83,000","264,000","-181,000","0","0","0","83,000","264,000","-181,000",
" ","9105  ","泰金寶-DR       ","240,000","419,000","-179,000","0","0","0","240,000","419,000","-179,000",
" ","3406  ","玉晶光          ","194,343","362,858","-168,515","0","0","0","194,343","362,858","-168,515",
" ","6288  ","聯嘉            ","142,000","305,000","-163,000","0","0","0","142,000","305,000","-163,000",
" ","2062  ","橋椿            ","23,000","185,000","-162,000","0","0","0","23,000","185,000","-162,000",
" ","2103  ","台橡            ","826,000","988,000","-162,000","0","0","0","826,000","988,000","-162,000",
" ","8081  ","致新            ","465,000","626,000","-161,000","0","0","0","465,000","626,000","-161,000",
" ","9907  ","統一實          ","980,000","1,136,000","-156,000","0","0","0","980,000","1,136,000","-156,000",
" ","2911  ","麗嬰房          ","12,000","167,000","-155,000","0","0","0","12,000","167,000","-155,000",
" ","1597  ","直得            ","42,000","196,000","-154,000","0","0","0","42,000","196,000","-154,000",
" ","3338  ","泰碩            ","107,000","259,000","-152,000","0","0","0","107,000","259,000","-152,000",
" ","1460  ","宏遠            ","12,000","162,000","-150,000","0","0","0","12,000","162,000","-150,000",
" ","3321  ","同泰            ","7,000","155,000","-148,000","0","0","0","7,000","155,000","-148,000",
" ","6213  ","聯茂            ","423,000","569,000","-146,000","0","0","0","423,000","569,000","-146,000",
" ","912000","晨訊科-DR       ","40,000","186,000","-146,000","0","0","0","40,000","186,000","-146,000",
" ",="00850 ","元大臺灣ESG永續 ","44,000","189,000","-145,000","0","0","0","44,000","189,000","-145,000",
" ","1762  ","中化生          ","24,000","167,000","-143,000","0","0","0","24,000","167,000","-143,000",
" ","8429  ","金麗-KY         ","129,000","271,864","-142,864","0","0","0","129,000","271,864","-142,864",
" ","2013  ","中鋼構          ","79,000","221,000","-142,000","0","0","0","79,000","221,000","-142,000",
" ","4540  ","全球傳動        ","73,000","215,000","-142,000","0","0","0","73,000","215,000","-142,000",
" ","6155  ","鈞寶            ","193,000","335,000","-142,000","0","0","0","193,000","335,000","-142,000",
" ","2527  ","宏璟            ","81,000","222,000","-141,000","0","0","0","81,000","222,000","-141,000",
" ","6477  ","安集            ","506,000","647,000","-141,000","0","0","0","506,000","647,000","-141,000",
" ","9925  ","新保            ","157,000","298,000","-141,000","0","0","0","157,000","298,000","-141,000",
" ","1524  ","耿鼎            ","2,000","140,000","-138,000","0","0","0","2,000","140,000","-138,000",
" ","2464  ","盟立            ","210,000","348,000","-138,000","0","0","0","210,000","348,000","-138,000",
" ","3535  ","晶彩科          ","65,000","203,000","-138,000","0","0","0","65,000","203,000","-138,000",
" ","1227  ","佳格            ","361,000","496,000","-135,000","0","0","0","361,000","496,000","-135,000",
" ","1414  ","東和            ","86,000","218,000","-132,000","0","0","0","86,000","218,000","-132,000",
" ","2462  ","良得電          ","43,000","175,000","-132,000","0","0","0","43,000","175,000","-132,000",
" ","4912  ","聯德控股-KY     ","7,000","139,000","-132,000","0","0","0","7,000","139,000","-132,000",
" ","3653  ","健策            ","111,065","243,000","-131,935","0","0","0","111,065","243,000","-131,935",
" ","4904  ","遠傳            ","1,477,632","1,609,000","-131,368","0","0","0","1,477,632","1,609,000","-131,368",
" ","1906  ","寶隆            ","63,000","194,000","-131,000","0","0","0","63,000","194,000","-131,000",
" ","3030  ","德律            ","44,000","175,000","-131,000","0","0","0","44,000","175,000","-131,000",
" ","3003  ","健和興          ","788,000","918,000","-130,000","0","0","0","788,000","918,000","-130,000",
" ","3032  ","偉訓            ","125,000","255,000","-130,000","0","0","0","125,000","255,000","-130,000",
" ","3645  ","達邁            ","126,000","256,000","-130,000","0","0","0","126,000","256,000","-130,000",
" ","4943  ","康控-KY         ","175,000","305,000","-130,000","0","0","0","175,000","305,000","-130,000",
" ","1466  ","聚隆            ","269,000","398,000","-129,000","0","0","0","269,000","398,000","-129,000",
" ",="00710B","FH彭博高收益債  ","0","128,000","-128,000","0","0","0","0","128,000","-128,000",
" ","3038  ","全台            ","53,000","181,000","-128,000","0","0","0","53,000","181,000","-128,000",
" ","3023  ","信邦            ","379,000","506,000","-127,000","0","0","0","379,000","506,000","-127,000",
" ","9919  ","康那香          ","249,000","375,000","-126,000","0","0","0","249,000","375,000","-126,000",
" ","2547  ","日勝生          ","47,000","171,000","-124,000","0","0","0","47,000","171,000","-124,000",
" ","5515  ","建國            ","98,000","222,000","-124,000","0","0","0","98,000","222,000","-124,000",
" ","4576  ","大銀微系統      ","28,000","151,000","-123,000","0","0","0","28,000","151,000","-123,000",
"*","1216  ","統一            ","3,417,300","3,538,382","-121,082","0","0","0","3,417,300","3,538,382","-121,082",
" ","6235  ","華孚            ","259,000","379,000","-120,000","0","0","0","259,000","379,000","-120,000",
" ","1316  ","上曜            ","37,000","156,000","-119,000","0","0","0","37,000","156,000","-119,000",
" ","4106  ","雃博            ","142,000","260,000","-118,000","0","0","0","142,000","260,000","-118,000",
" ","4532  ","瑞智            ","36,000","153,000","-117,000","0","0","0","36,000","153,000","-117,000",
" ","2903  ","遠百            ","190,000","305,000","-115,000","0","0","0","190,000","305,000","-115,000",
" ","3015  ","全漢            ","28,000","143,000","-115,000","0","0","0","28,000","143,000","-115,000",
" ","1760  ","寶齡富錦        ","95,000","209,000","-114,000","0","0","0","95,000","209,000","-114,000",
" ","3450  ","聯鈞            ","472,000","586,000","-114,000","0","0","0","472,000","586,000","-114,000",
" ","3583  ","辛耘            ","21,000","135,000","-114,000","0","0","0","21,000","135,000","-114,000",
" ","2404  ","漢唐            ","256,000","369,194","-113,194","0","0","0","256,000","369,194","-113,194",
" ","2365  ","昆盈            ","96,000","207,000","-111,000","0","0","0","96,000","207,000","-111,000",
" ",="00671R","富邦NASDAQ反1   ","0","110,000","-110,000","0","0","0","0","110,000","-110,000",
" ","9942  ","茂順            ","29,000","139,000","-110,000","0","0","0","29,000","139,000","-110,000",
" ","2705  ","六福            ","18,000","125,000","-107,000","0","0","0","18,000","125,000","-107,000",
" ","2616  ","山隆            ","4,000","110,000","-106,000","0","0","0","4,000","110,000","-106,000",
" ","2413  ","環科            ","45,000","149,000","-104,000","0","0","0","45,000","149,000","-104,000",
" ","2442  ","新美齊          ","415,000","518,000","-103,000","0","0","0","415,000","518,000","-103,000",
" ","3533  ","嘉澤            ","351,536","453,863","-102,327","0","0","0","351,536","453,863","-102,327",
" ","2707  ","晶華            ","18,000","120,000","-102,000","0","0","0","18,000","120,000","-102,000",
" ","2107  ","厚生            ","146,000","247,000","-101,000","0","0","0","146,000","247,000","-101,000",
" ","2231  ","為升            ","55,000","155,140","-100,140","0","0","0","55,000","155,140","-100,140",
" ",="031673","聯詠元大0A購08  ","0","100,000","-100,000","0","0","0","0","100,000","-100,000",
" ","6533  ","晶心科          ","636,051","736,000","-99,949","0","0","0","636,051","736,000","-99,949",
" ","4133  ","亞諾法          ","84,000","180,000","-96,000","0","0","0","84,000","180,000","-96,000",
" ","6416  ","瑞祺電通        ","141,000","237,000","-96,000","0","0","0","141,000","237,000","-96,000",
" ","6239  ","力成            ","1,247,664","1,342,000","-94,336","0","0","0","1,247,664","1,342,000","-94,336",
" ",="00669R","國泰美國道瓊反1 ","0","94,000","-94,000","0","0","0","0","94,000","-94,000",
" ","8422  ","可寧衛          ","328,000","422,000","-94,000","0","0","0","328,000","422,000","-94,000",
" ","2630  ","亞航            ","33,000","126,000","-93,000","0","0","0","33,000","126,000","-93,000",
" ","6668  ","中揚光          ","26,000","119,000","-93,000","0","0","0","26,000","119,000","-93,000",
" ","3008  ","大立光          ","94,409","187,260","-92,851","0","0","0","94,409","187,260","-92,851",
" ","6141  ","柏承            ","17,000","109,000","-92,000","0","0","0","17,000","109,000","-92,000",
" ","3576  ","聯合再生        ","1,747,000","1,838,000","-91,000","0","0","0","1,747,000","1,838,000","-91,000",
" ","1219  ","福壽            ","101,000","191,000","-90,000","0","0","0","101,000","191,000","-90,000",
" ","3051  ","力特            ","0","90,000","-90,000","0","0","0","0","90,000","-90,000",
" ","1456  ","怡華            ","34,000","123,000","-89,000","0","0","0","34,000","123,000","-89,000",
" ","6152  ","百一            ","57,000","146,000","-89,000","0","0","0","57,000","146,000","-89,000",
" ","1471  ","首利            ","47,000","133,000","-86,000","0","0","0","47,000","133,000","-86,000",
" ","1587  ","吉茂            ","10,000","96,000","-86,000","0","0","0","10,000","96,000","-86,000",
" ","1449  ","佳和            ","7,000","88,000","-81,000","0","0","0","7,000","88,000","-81,000",
" ","2383  ","台光電          ","599,076","677,881","-78,805","0","0","0","599,076","677,881","-78,805",
" ","5706  ","鳳凰            ","135,000","213,000","-78,000","0","0","0","135,000","213,000","-78,000",
" ","1231  ","聯華食          ","72,000","149,000","-77,000","0","0","0","72,000","149,000","-77,000",
" ","2906  ","高林            ","3,000","80,000","-77,000","0","0","0","3,000","80,000","-77,000",
" ","2535  ","達欣工          ","117,000","193,000","-76,000","0","0","0","117,000","193,000","-76,000",
" ","3050  ","鈺德            ","103,000","179,000","-76,000","0","0","0","103,000","179,000","-76,000",
" ","3708  ","上緯投控        ","67,000","143,000","-76,000","0","0","0","67,000","143,000","-76,000",
" ","6449  ","鈺邦            ","64,000","140,000","-76,000","0","0","0","64,000","140,000","-76,000",
"*","6669  ","緯穎            ","381,592","457,578","-75,986","0","0","0","381,592","457,578","-75,986",
" ","2020  ","美亞            ","1,010,000","1,083,000","-73,000","0","0","0","1,010,000","1,083,000","-73,000",
" ","4566  ","時碩工業        ","48,000","121,000","-73,000","0","0","0","48,000","121,000","-73,000",
" ","6541  ","泰福-KY         ","21,000","94,000","-73,000","0","0","0","21,000","94,000","-73,000",
" ","1109  ","信大            ","19,000","91,000","-72,000","0","0","0","19,000","91,000","-72,000",
" ","4526  ","東台            ","47,000","117,000","-70,000","0","0","0","47,000","117,000","-70,000",
" ","3059  ","華晶科          ","3,560,000","3,629,000","-69,000","0","0","0","3,560,000","3,629,000","-69,000",
" ","4137  ","麗豐-KY         ","34,000","103,000","-69,000","0","0","0","34,000","103,000","-69,000",
" ","9935  ","慶豐富          ","34,000","102,000","-68,000","0","0","0","34,000","102,000","-68,000",
