"110年09月03日 外資及陸資買賣超彙總表"
,,,"外資及陸資(不含外資自營商)",,,"外資自營商",,,"外資及陸資",,,
" ","9136  ","巨騰-DR         ","12,000","0","12,000","0","0","0","12,000","0","12,000",
" ",="00739 ","元大MSCI A股    ","15,000","4,000","11,000","0","0","0","15,000","4,000","11,000",
" ","1323  ","永裕            ","11,000","0","11,000","0","0","0","11,000","0","11,000",
" ","1730  ","花仙子          ","11,000","0","11,000","0","0","0","11,000","0","11,000",
" ","1733  ","五鼎            ","16,000","5,000","11,000","0","0","0","16,000","5,000","11,000",
" ","2247  ","汎德永業        ","11,000","0","11,000","0","0","0","11,000","0","11,000",
" ","2302  ","麗正            ","26,000","15,000","11,000","0","0","0","26,000","15,000","11,000",
" ","2420  ","新巨            ","66,000","55,000","11,000","0","0","0","66,000","55,000","11,000",
" ","2616  ","山隆            ","16,000","5,000","11,000","0","0","0","16,000","5,000","11,000",
" ","2936  ","客思達-KY       ","11,000","0","11,000","0","0","0","11,000","0","11,000",
" ","3021  ","鴻名            ","32,000","21,000","11,000","0","0","0","32,000","21,000","11,000",
" ","3705  ","永信            ","42,000","31,000","11,000","0","0","0","42,000","31,000","11,000",
" ","8940  ","新天地          ","12,000","1,000","11,000","0","0","0","12,000","1,000","11,000",
" ",="033657","友達統一15購03  ","10,000","0","10,000","0","0","0","10,000","0","10,000",
" ",="07703P","景碩元富15售04  ","10,000","0","10,000","0","0","0","10,000","0","10,000",
" ",="07852P","南帝元大13售03  ","10,000","0","10,000","0","0","0","10,000","0","10,000",
" ",="082552","聯電麥證0C購01  ","10,000","0","10,000","60,000","135,000","-75,000","70,000","135,000","-65,000",
" ","1339  ","昭輝            ","12,000","2,000","10,000","0","0","0","12,000","2,000","10,000",
" ","1617  ","榮星            ","27,000","17,000","10,000","0","0","0","27,000","17,000","10,000",
" ","1720  ","生達            ","23,000","13,000","10,000","0","0","0","23,000","13,000","10,000",
" ","2008  ","高興昌          ","146,000","136,000","10,000","0","0","0","146,000","136,000","10,000",
" ","6216  ","居易            ","11,000","1,000","10,000","0","0","0","11,000","1,000","10,000",
" ","6776  ","展碁國際        ","13,000","3,000","10,000","0","0","0","13,000","3,000","10,000",
" ","1435  ","中福            ","16,000","7,000","9,000","0","0","0","16,000","7,000","9,000",
" ","1445  ","大宇            ","10,000","1,000","9,000","0","0","0","10,000","1,000","9,000",
" ","1446  ","宏和            ","15,000","6,000","9,000","0","0","0","15,000","6,000","9,000",
" ","1453  ","大將            ","9,000","0","9,000","0","0","0","9,000","0","9,000",
" ","1583  ","程泰            ","9,000","0","9,000","0","0","0","9,000","0","9,000",
" ","1589  ","永冠-KY         ","61,000","52,000","9,000","0","0","0","61,000","52,000","9,000",
" ","2630  ","亞航            ","14,000","5,000","9,000","0","0","0","14,000","5,000","9,000",
" ","2722  ","夏都            ","9,000","0","9,000","0","0","0","9,000","0","9,000",
" ","3018  ","同開            ","9,000","0","9,000","0","0","0","9,000","0","9,000",
" ","3036A ","文曄甲特        ","9,000","0","9,000","0","0","0","9,000","0","9,000",
" ","3164  ","景岳            ","11,000","2,000","9,000","0","0","0","11,000","2,000","9,000",
" ","3528  ","安馳            ","9,000","0","9,000","0","0","0","9,000","0","9,000",
" ","5215  ","科嘉-KY         ","20,000","11,000","9,000","0","0","0","20,000","11,000","9,000",
" ","5234  ","達興材料        ","28,000","19,000","9,000","0","0","0","28,000","19,000","9,000",
" ","6155  ","鈞寶            ","32,000","23,000","9,000","0","0","0","32,000","23,000","9,000",
" ","6192  ","巨路            ","22,000","13,000","9,000","0","0","0","22,000","13,000","9,000",
" ","6442  ","光聖            ","9,000","0","9,000","0","0","0","9,000","0","9,000",
" ","8114  ","振樺電          ","9,000","0","9,000","0","0","0","9,000","0","9,000",
" ","8443  ","阿瘦            ","9,000","0","9,000","0","0","0","9,000","0","9,000",
" ",="00762 ","元大全球AI      ","8,000","0","8,000","0","0","0","8,000","0","8,000",
" ","1341  ","富林-KY         ","9,000","1,000","8,000","0","0","0","9,000","1,000","8,000",
" ","1438  ","三地開發        ","11,000","3,000","8,000","0","0","0","11,000","3,000","8,000",
" ","1441  ","大東            ","12,000","4,000","8,000","0","0","0","12,000","4,000","8,000",
" ","1529  ","樂士            ","11,000","3,000","8,000","0","0","0","11,000","3,000","8,000",
" ","1724  ","台硝            ","8,000","0","8,000","0","0","0","8,000","0","8,000",
" ","1817  ","凱撒衛          ","13,000","5,000","8,000","0","0","0","13,000","5,000","8,000",
" ","2712  ","遠雄來          ","8,000","0","8,000","0","0","0","8,000","0","8,000",
" ","2748  ","雲品            ","11,000","3,000","8,000","0","0","0","11,000","3,000","8,000",
" ","6230  ","尼得科超眾      ","10,000","2,000","8,000","0","0","0","10,000","2,000","8,000",
" ","8422  ","可寧衛          ","27,000","19,000","8,000","0","0","0","27,000","19,000","8,000",
" ","8482  ","商億-KY         ","9,000","1,000","8,000","0","0","0","9,000","1,000","8,000",
" ","1465  ","偉全            ","7,000","0","7,000","0","0","0","7,000","0","7,000",
" ","1475  ","業旺            ","7,000","0","7,000","0","0","0","7,000","0","7,000",
" ","1541  ","錩泰            ","7,000","0","7,000","0","0","0","7,000","0","7,000",
" ","2115  ","六暉-KY         ","9,000","2,000","7,000","0","0","0","9,000","2,000","7,000",
" ","3518  ","柏騰            ","9,000","2,000","7,000","0","0","0","9,000","2,000","7,000",
" ","4137  ","麗豐-KY         ","18,000","11,000","7,000","0","0","0","18,000","11,000","7,000",
" ","5284  ","jpp-KY          ","7,000","0","7,000","0","0","0","7,000","0","7,000",
" ","6201  ","亞弘電          ","7,000","0","7,000","0","0","0","7,000","0","7,000",
" ","6671  ","三能-KY         ","11,000","4,000","7,000","0","0","0","11,000","4,000","7,000",
" ","8222  ","寶一            ","16,000","9,000","7,000","0","0","0","16,000","9,000","7,000",
" ","8442  ","威宏-KY         ","7,000","0","7,000","0","0","0","7,000","0","7,000",
" ","8499  ","鼎炫-KY         ","8,000","1,000","7,000","0","0","0","8,000","1,000","7,000",
" ","9918  ","欣天然          ","17,000","10,000","7,000","0","0","0","17,000","10,000","7,000",
" ","2327  ","國巨            ","1,066,492","1,060,000","6,492","0","0","0","1,066,492","1,060,000","6,492",
" ",="00708L","期元大S&P黃金正2","15,000","9,000","6,000","0","0","0","15,000","9,000","6,000",
" ","1236  ","宏亞            ","7,000","1,000","6,000","0","0","0","7,000","1,000","6,000",
" ","1470  ","大統新創        ","6,000","0","6,000","0","0","0","6,000","0","6,000",
" ","1525  ","江申            ","8,000","2,000","6,000","0","0","0","8,000","2,000","6,000",
" ","1805  ","寶徠            ","6,000","0","6,000","0","0","0","6,000","0","6,000",
" ","2236  ","百達-KY         ","6,000","0","6,000","0","0","0","6,000","0","6,000",
" ","2472  ","立隆電          ","171,000","165,000","6,000","0","0","0","171,000","165,000","6,000",
" ","2488  ","漢平            ","7,000","1,000","6,000","0","0","0","7,000","1,000","6,000",
" ","2888B ","新光金乙特      ","6,000","0","6,000","0","0","0","6,000","0","6,000",
" ","3432  ","台端            ","8,000","2,000","6,000","0","0","0","8,000","2,000","6,000",
" ","4994  ","傳奇            ","7,000","1,000","6,000","0","0","0","7,000","1,000","6,000",
" ","5484  ","慧友            ","12,000","6,000","6,000","0","0","0","12,000","6,000","6,000",
" ","6666  ","羅麗芬-KY       ","6,000","0","6,000","0","0","0","6,000","0","6,000",
" ","8072  ","陞泰            ","6,000","0","6,000","0","0","0","6,000","0","6,000",
" ","9931  ","欣高            ","6,000","0","6,000","0","0","0","6,000","0","6,000",
" ","2323  ","中環            ","3,940,008","3,935,000","5,008","0","0","0","3,940,008","3,935,000","5,008",
" ",="033284","長榮統一12購03  ","5,000","0","5,000","0","0","0","5,000","0","5,000",
" ",="033453","偉詮電群益11購01","5,000","0","5,000","0","0","0","5,000","0","5,000",
" ","1342  ","八貫            ","5,000","0","5,000","0","0","0","5,000","0","5,000",
" ","1463  ","強盛            ","25,000","20,000","5,000","0","0","0","25,000","20,000","5,000",
" ","1786  ","科妍            ","6,000","1,000","5,000","0","0","0","6,000","1,000","5,000",
" ","2838A ","聯邦銀甲特      ","5,000","0","5,000","0","0","0","5,000","0","5,000",
" ","3149  ","正達            ","204,000","199,000","5,000","0","0","0","204,000","199,000","5,000",
" ","3338  ","泰碩            ","44,000","39,000","5,000","0","0","0","44,000","39,000","5,000",
" ","3543  ","州巧            ","8,000","3,000","5,000","0","0","0","8,000","3,000","5,000",
" ","4720  ","德淵            ","6,000","1,000","5,000","0","0","0","6,000","1,000","5,000",
" ","4737  ","華廣            ","8,000","3,000","5,000","0","0","0","8,000","3,000","5,000",
" ","5288  ","豐祥-KY         ","20,000","15,000","5,000","0","0","0","20,000","15,000","5,000",
" ","6655  ","科定            ","5,000","0","5,000","0","0","0","5,000","0","5,000",
" ","8480  ","泰昇-KY         ","5,000","0","5,000","0","0","0","5,000","0","5,000",
" ",="032327","中鋼群益0C購02  ","4,000","0","4,000","0","0","0","4,000","0","4,000",
" ",="036060","鴻海群益11購01  ","4,000","0","4,000","0","0","0","4,000","0","4,000",
" ","1338  ","廣華-KY         ","45,000","41,000","4,000","0","0","0","45,000","41,000","4,000",
" ","1432  ","大魯閣          ","4,000","0","4,000","0","0","0","4,000","0","4,000",
" ","1521  ","大億            ","6,000","2,000","4,000","0","0","0","6,000","2,000","4,000",
" ","1539  ","巨庭            ","4,000","0","4,000","0","0","0","4,000","0","4,000",
" ","1540  ","喬福            ","5,000","1,000","4,000","0","0","0","5,000","1,000","4,000",
" ","2468  ","華經            ","4,000","0","4,000","0","0","0","4,000","0","4,000",
" ","2901  ","欣欣            ","4,000","0","4,000","0","0","0","4,000","0","4,000",
" ","3004  ","豐達科          ","5,000","1,000","4,000","0","0","0","5,000","1,000","4,000",
" ","3311  ","閎暉            ","5,000","1,000","4,000","0","0","0","5,000","1,000","4,000",
" ","3669  ","圓展            ","56,000","52,000","4,000","0","0","0","56,000","52,000","4,000",
" ","4545  ","銘鈺            ","4,000","0","4,000","0","0","0","4,000","0","4,000",
" ","6172  ","互億            ","10,000","6,000","4,000","0","0","0","10,000","6,000","4,000",
" ","6698  ","旭暉應材        ","13,000","9,000","4,000","0","0","0","13,000","9,000","4,000",
" ","8427  ","基勝-KY         ","4,000","0","4,000","0","0","0","4,000","0","4,000",
" ","9929  ","秋雨            ","5,000","1,000","4,000","0","0","0","5,000","1,000","4,000",
" ","9955  ","佳龍            ","22,000","18,000","4,000","0","0","0","22,000","18,000","4,000",
" ",="00690 ","兆豐藍籌30      ","3,000","0","3,000","0","0","0","3,000","0","3,000",
" ",="037630","晶碩元大12購01  ","3,000","0","3,000","0","0","0","3,000","0","3,000",
" ","1410  ","南染            ","3,000","0","3,000","0","0","0","3,000","0","3,000",
" ","1443  ","立益            ","3,000","0","3,000","0","0","0","3,000","0","3,000",
" ","1626  ","艾美特-KY       ","14,000","11,000","3,000","0","0","0","14,000","11,000","3,000",
" ","1713  ","國化            ","9,000","6,000","3,000","0","0","0","9,000","6,000","3,000",
" ","2438  ","翔耀            ","3,000","0","3,000","0","0","0","3,000","0","3,000",
" ","2482  ","連宇            ","5,000","2,000","3,000","0","0","0","5,000","2,000","3,000",
" ","3593  ","力銘            ","4,000","1,000","3,000","0","0","0","4,000","1,000","3,000",
" ","4190  ","佐登-KY         ","7,000","4,000","3,000","0","0","0","7,000","4,000","3,000",
" ","4439  ","冠星-KY         ","3,000","0","3,000","0","0","0","3,000","0","3,000",
" ","6112  ","聚碩            ","24,000","21,000","3,000","0","0","0","24,000","21,000","3,000",
" ","6674  ","鋐寶科技        ","3,000","0","3,000","0","0","0","3,000","0","3,000",
" ","8488  ","吉源-KY         ","3,000","0","3,000","0","0","0","3,000","0","3,000",
" ",="0057  ","富邦摩台        ","2,000","0","2,000","0","0","0","2,000","0","2,000",
" ","1215  ","卜蜂            ","66,000","64,000","2,000","0","0","0","66,000","64,000","2,000",
" ","1256  ","鮮活果汁-KY     ","4,000","2,000","2,000","0","0","0","4,000","2,000","2,000",
" ","1324  ","地球            ","5,000","3,000","2,000","0","0","0","5,000","3,000","2,000",
" ","1516  ","川飛            ","2,000","0","2,000","0","0","0","2,000","0","2,000",
" ","2429  ","銘旺科          ","2,000","0","2,000","0","0","0","2,000","0","2,000",
" ","2434  ","統懋            ","2,000","0","2,000","0","0","0","2,000","0","2,000",
" ","4552  ","力達-KY         ","14,000","12,000","2,000","0","0","0","14,000","12,000","2,000",
" ","4581  ","光隆精密-KY     ","2,000","0","2,000","0","0","0","2,000","0","2,000",
" ","4764  ","雙鍵            ","2,000","0","2,000","0","0","0","2,000","0","2,000",
" ","4807  ","日成-KY         ","2,000","0","2,000","0","0","0","2,000","0","2,000",
" ","5906  ","台南-KY         ","2,000","0","2,000","0","0","0","2,000","0","2,000",
" ","6426  ","統新            ","5,000","3,000","2,000","0","0","0","5,000","3,000","2,000",
" ","6515  ","穎崴            ","4,000","2,000","2,000","0","0","0","4,000","2,000","2,000",
" ","8466  ","美吉吉-KY       ","2,000","0","2,000","0","0","0","2,000","0","2,000",
" ","910322","康師傅-DR       ","2,000","0","2,000","0","0","0","2,000","0","2,000",
" ",="00650L","FH香港正2       ","68,000","67,000","1,000","0","0","0","68,000","67,000","1,000",
" ",="00675L","富邦臺灣加權正2 ","8,000","7,000","1,000","0","0","0","8,000","7,000","1,000",
" ",="030394","鴻海元大12購03  ","1,000","0","1,000","0","0","0","1,000","0","1,000",
" ",="034279","台積電富邦13購02","1,000","0","1,000","0","0","0","1,000","0","1,000",
" ",="037760","聯發科第一16購02","1,000","0","1,000","0","0","0","1,000","0","1,000",
" ","1233  ","天仁            ","6,000","5,000","1,000","0","0","0","6,000","5,000","1,000",
" ","1439  ","中和            ","1,000","0","1,000","0","0","0","1,000","0","1,000",
" ","1471  ","首利            ","43,000","42,000","1,000","0","0","0","43,000","42,000","1,000",
" ","2250  ","IKKA-KY         ","5,000","4,000","1,000","0","0","0","5,000","4,000","1,000",
" ","2496  ","卓越            ","1,000","0","1,000","0","0","0","1,000","0","1,000",
" ","3046  ","建碁            ","2,000","1,000","1,000","0","0","0","2,000","1,000","1,000",
" ","3617  ","碩天            ","4,000","3,000","1,000","0","0","0","4,000","3,000","1,000",
" ","4557  ","永新-KY         ","1,000","0","1,000","0","0","0","1,000","0","1,000",
" ","4562  ","穎漢            ","3,000","2,000","1,000","0","0","0","3,000","2,000","1,000",
" ","6117  ","迎廣            ","1,000","0","1,000","0","0","0","1,000","0","1,000",
" ","6625  ","必應            ","1,000","0","1,000","0","0","0","1,000","0","1,000",
" ","8467  ","波力-KY         ","2,000","1,000","1,000","0","0","0","2,000","1,000","1,000",
" ","9906  ","欣巴巴          ","10,000","9,000","1,000","0","0","0","10,000","9,000","1,000",
" ","2231  ","為升            ","73,000","72,040","960","0","0","0","73,000","72,040","960",
" ","2603  ","長榮            ","16,821,823","35,280,334","-18,458,511","0","0","0","16,821,823","35,280,334","-18,458,511",
" ","2887  ","台新金          ","13,784,000","21,256,526","-7,472,526","0","0","0","13,784,000","21,256,526","-7,472,526",
" ","2618  ","長榮航          ","4,427,700","10,074,684","-5,646,984","0","0","0","4,427,700","10,074,684","-5,646,984",
" ","2606  ","裕民            ","2,734,000","8,273,043","-5,539,043","0","0","0","2,734,000","8,273,043","-5,539,043",
" ","2601  ","益航            ","2,128,000","7,508,000","-5,380,000","0","0","0","2,128,000","7,508,000","-5,380,000",
" ","2610  ","華航            ","4,428,000","8,886,000","-4,458,000","0","0","0","4,428,000","8,886,000","-4,458,000",
" ","5608  ","四維航          ","4,906,000","9,054,000","-4,148,000","0","0","0","4,906,000","9,054,000","-4,148,000",
" ","2609  ","陽明            ","9,663,350","13,663,859","-4,000,509","0","0","0","9,663,350","13,663,859","-4,000,509",
" ",="00637L","元大滬深300正2  ","1,820,000","5,147,000","-3,327,000","0","0","0","1,820,000","5,147,000","-3,327,000",
" ","2884  ","玉山金          ","8,615,779","11,351,412","-2,735,633","0","0","0","8,615,779","11,351,412","-2,735,633",
" ","2486  ","一詮            ","1,365,000","4,018,000","-2,653,000","0","0","0","1,365,000","4,018,000","-2,653,000",
" ","2637  ","慧洋-KY         ","3,603,360","5,828,000","-2,224,640","0","0","0","3,603,360","5,828,000","-2,224,640",
" ","3033  ","威健            ","542,000","2,731,000","-2,189,000","0","0","0","542,000","2,731,000","-2,189,000",
" ","2607  ","榮運            ","1,542,000","3,706,000","-2,164,000","0","0","0","1,542,000","3,706,000","-2,164,000",
" ","2340  ","光磊            ","2,005,000","4,056,137","-2,051,137","0","0","0","2,005,000","4,056,137","-2,051,137",
" ","2605  ","新興            ","2,238,000","4,266,000","-2,028,000","0","0","0","2,238,000","4,266,000","-2,028,000",
" ","3017  ","奇鋐            ","2,009,200","4,032,000","-2,022,800","0","0","0","2,009,200","4,032,000","-2,022,800",
" ","3035  ","智原            ","4,305,000","6,260,000","-1,955,000","0","0","0","4,305,000","6,260,000","-1,955,000",
" ","2617  ","台航            ","1,446,100","3,374,038","-1,927,938","0","0","0","1,446,100","3,374,038","-1,927,938",
" ","2009  ","第一銅          ","625,000","2,433,000","-1,808,000","0","0","0","625,000","2,433,000","-1,808,000",
" ","2409  ","友達            ","22,804,900","24,589,000","-1,784,100","0","0","0","22,804,900","24,589,000","-1,784,100",
" ","2014  ","中鴻            ","3,903,000","5,440,000","-1,537,000","0","0","0","3,903,000","5,440,000","-1,537,000",
" ","2408  ","南亞科          ","3,201,000","4,686,583","-1,485,583","0","0","0","3,201,000","4,686,583","-1,485,583",
" ","2385  ","群光            ","474,000","1,955,265","-1,481,265","0","0","0","474,000","1,955,265","-1,481,265",
" ","1216  ","統一            ","3,452,000","4,932,360","-1,480,360","0","0","0","3,452,000","4,932,360","-1,480,360",
" ","1905  ","華紙            ","772,200","2,203,000","-1,430,800","0","0","0","772,200","2,203,000","-1,430,800",
" ","1909  ","榮成            ","1,481,000","2,886,000","-1,405,000","0","0","0","1,481,000","2,886,000","-1,405,000",
" ","6116  ","彩晶            ","9,637,050","10,985,000","-1,347,950","0","0","0","9,637,050","10,985,000","-1,347,950",
" ","3048  ","益登            ","974,000","2,262,000","-1,288,000","0","0","0","974,000","2,262,000","-1,288,000",
" ","2454  ","聯發科          ","3,172,141","4,405,216","-1,233,075","0","0","0","3,172,141","4,405,216","-1,233,075",
" ","3034  ","聯詠            ","1,011,007","2,123,662","-1,112,655","0","0","0","1,011,007","2,123,662","-1,112,655",
" ","2889  ","國票金          ","336,000","1,410,000","-1,074,000","0","0","0","336,000","1,410,000","-1,074,000",
" ","1517  ","利奇            ","851,000","1,903,000","-1,052,000","0","0","0","851,000","1,903,000","-1,052,000",
" ","1312  ","國喬            ","891,000","1,930,000","-1,039,000","0","0","0","891,000","1,930,000","-1,039,000",
" ","2023  ","燁輝            ","6,738,000","7,763,000","-1,025,000","0","0","0","6,738,000","7,763,000","-1,025,000",
" ","2476  ","鉅祥            ","4,136,000","5,146,000","-1,010,000","0","0","0","4,136,000","5,146,000","-1,010,000",
" ","2027  ","大成鋼          ","4,680,850","5,684,413","-1,003,563","0","0","0","4,680,850","5,684,413","-1,003,563",
" ","2612  ","中航            ","1,725,000","2,698,000","-973,000","0","0","0","1,725,000","2,698,000","-973,000",
" ","2455  ","全新            ","780,000","1,717,000","-937,000","0","0","0","780,000","1,717,000","-937,000",
" ","1714  ","和桐            ","315,000","1,233,000","-918,000","0","0","0","315,000","1,233,000","-918,000",
" ","3530  ","晶相光          ","1,560,000","2,456,000","-896,000","0","0","0","1,560,000","2,456,000","-896,000",
" ","2371  ","大同            ","7,391,000","8,207,000","-816,000","0","0","0","7,391,000","8,207,000","-816,000",
" ","6168  ","宏齊            ","522,000","1,329,000","-807,000","0","0","0","522,000","1,329,000","-807,000",
" ","2615  ","萬海            ","6,446,264","7,240,437","-794,173","0","0","0","6,446,264","7,240,437","-794,173",
" ","2399  ","映泰            ","528,000","1,308,000","-780,000","0","0","0","528,000","1,308,000","-780,000",
"*","2379  ","瑞昱            ","596,000","1,353,634","-757,634","0","0","0","596,000","1,353,634","-757,634",
" ","2436  ","偉詮電          ","7,210,100","7,947,000","-736,900","0","0","0","7,210,100","7,947,000","-736,900",
" ","2358  ","廷鑫            ","3,621,000","4,351,000","-730,000","0","0","0","3,621,000","4,351,000","-730,000",
" ",="00752 ","中信中國50      ","75,000","792,000","-717,000","0","0","0","75,000","792,000","-717,000",
" ","2006  ","東和鋼鐵        ","3,530,000","4,247,000","-717,000","0","0","0","3,530,000","4,247,000","-717,000",
" ","3029  ","零壹            ","626,000","1,303,000","-677,000","0","0","0","626,000","1,303,000","-677,000",
" ","2208  ","台船            ","743,000","1,417,000","-674,000","0","0","0","743,000","1,417,000","-674,000",
"*","2345  ","智邦            ","1,648,439","2,321,922","-673,483","0","0","0","1,648,439","2,321,922","-673,483",
" ","2642  ","宅配通          ","202,000","867,000","-665,000","0","0","0","202,000","867,000","-665,000",
" ","3003  ","健和興          ","512,000","1,137,000","-625,000","0","0","0","512,000","1,137,000","-625,000",
" ",="00885 ","富邦越南        ","154,000","775,900","-621,900","0","0","0","154,000","775,900","-621,900",
" ","5519  ","隆大            ","113,000","730,000","-617,000","0","0","0","113,000","730,000","-617,000",
" ","3706  ","神達            ","1,673,000","2,277,000","-604,000","0","0","0","1,673,000","2,277,000","-604,000",
" ","2461  ","光群雷          ","152,000","750,000","-598,000","0","0","0","152,000","750,000","-598,000",
" ","3042  ","晶技            ","159,000","753,000","-594,000","0","0","0","159,000","753,000","-594,000",
" ","2458  ","義隆            ","115,000","690,824","-575,824","0","0","0","115,000","690,824","-575,824",
" ","2038  ","海光            ","949,000","1,524,000","-575,000","0","0","0","949,000","1,524,000","-575,000",
" ","3058  ","立德            ","516,000","1,090,000","-574,000","0","0","0","516,000","1,090,000","-574,000",
" ",="042671","允強國泰14購02  ","0","559,000","-559,000","0","0","0","0","559,000","-559,000",
" ","1310  ","台苯            ","466,000","1,017,000","-551,000","0","0","0","466,000","1,017,000","-551,000",
"*","5871  ","中租-KY         ","2,340,255","2,871,205","-530,950","0","0","0","2,340,255","2,871,205","-530,950",
"*","2912  ","統一超          ","977,000","1,473,486","-496,486","0","0","0","977,000","1,473,486","-496,486",
" ","8081  ","致新            ","351,000","825,000","-474,000","0","0","0","351,000","825,000","-474,000",
" ","3406  ","玉晶光          ","401,000","863,000","-462,000","0","0","0","401,000","863,000","-462,000",
" ","4414  ","如興            ","377,000","820,000","-443,000","0","0","0","377,000","820,000","-443,000",
" ","3588  ","通嘉            ","627,000","1,053,698","-426,698","0","0","0","627,000","1,053,698","-426,698",
" ","2388  ","威盛            ","293,000","704,000","-411,000","0","0","0","293,000","704,000","-411,000",
" ","2314  ","台揚            ","787,000","1,197,000","-410,000","0","0","0","787,000","1,197,000","-410,000",
" ","2017  ","官田鋼          ","500,000","905,000","-405,000","0","0","0","500,000","905,000","-405,000",
" ","2031  ","新光鋼          ","706,000","1,110,000","-404,000","0","0","0","706,000","1,110,000","-404,000",
" ","2069  ","運錩            ","1,952,000","2,353,000","-401,000","0","0","0","1,952,000","2,353,000","-401,000",
" ","3504  ","揚明光          ","537,000","938,000","-401,000","0","0","0","537,000","938,000","-401,000",
" ","9958  ","世紀鋼          ","96,000","492,000","-396,000","0","0","0","96,000","492,000","-396,000",
" ","6443  ","元晶            ","1,015,000","1,403,000","-388,000","0","0","0","1,015,000","1,403,000","-388,000",
" ","1590  ","亞德客-KY       ","537,645","923,274","-385,629","0","0","0","537,645","923,274","-385,629",
" ","6269  ","台郡            ","517,000","886,628","-369,628","0","0","0","517,000","886,628","-369,628",
" ","2062  ","橋椿            ","101,000","469,000","-368,000","0","0","0","101,000","469,000","-368,000",
" ","2634  ","漢翔            ","454,000","818,000","-364,000","0","0","0","454,000","818,000","-364,000",
" ","3583  ","辛耘            ","191,000","550,000","-359,000","0","0","0","191,000","550,000","-359,000",
" ","2347  ","聯強            ","847,000","1,204,000","-357,000","0","0","0","847,000","1,204,000","-357,000",
" ","4961  ","天鈺            ","1,511,000","1,867,244","-356,244","0","0","0","1,511,000","1,867,244","-356,244",
" ","9939  ","宏全            ","226,050","580,000","-353,950","0","0","0","226,050","580,000","-353,950",
" ","1708  ","東鹼            ","242,220","593,000","-350,780","0","0","0","242,220","593,000","-350,780",
" ","3231  ","緯創            ","1,319,000","1,666,000","-347,000","0","0","0","1,319,000","1,666,000","-347,000",
" ","6706  ","惠特            ","306,000","638,000","-332,000","0","0","0","306,000","638,000","-332,000",
" ","9914  ","美利達          ","498,000","827,000","-329,000","0","0","0","498,000","827,000","-329,000",
" ","5607  ","遠雄港          ","50,000","375,000","-325,000","0","0","0","50,000","375,000","-325,000",
" ","1309  ","台達化          ","590,000","908,000","-318,000","0","0","0","590,000","908,000","-318,000",
" ","2020  ","美亞            ","327,000","645,000","-318,000","0","0","0","327,000","645,000","-318,000",
" ","3051  ","力特            ","125,000","425,000","-300,000","0","0","0","125,000","425,000","-300,000",
" ","5471  ","松翰            ","841,000","1,139,000","-298,000","0","0","0","841,000","1,139,000","-298,000",
" ","2375  ","凱美            ","361,000","656,000","-295,000","0","0","0","361,000","656,000","-295,000",
" ","6139  ","亞翔            ","210,000","504,000","-294,000","0","0","0","210,000","504,000","-294,000",
" ","2613  ","中櫃            ","183,000","472,000","-289,000","0","0","0","183,000","472,000","-289,000",
" ","2351  ","順德            ","711,000","990,040","-279,040","0","0","0","711,000","990,040","-279,040",
" ","1560  ","中砂            ","296,000","573,000","-277,000","0","0","0","296,000","573,000","-277,000",
" ","1904  ","正隆            ","817,000","1,091,000","-274,000","0","0","0","817,000","1,091,000","-274,000",
" ","2352  ","佳世達          ","835,000","1,108,000","-273,000","0","0","0","835,000","1,108,000","-273,000",
" ","2028  ","威致            ","531,000","801,000","-270,000","0","0","0","531,000","801,000","-270,000",
" ","4746  ","台耀            ","104,000","372,000","-268,000","0","0","0","104,000","372,000","-268,000",
" ",="00639 ","富邦深100       ","0","257,000","-257,000","0","0","0","0","257,000","-257,000",
" ","6278  ","台表科          ","471,000","727,000","-256,000","0","0","0","471,000","727,000","-256,000",
" ","2301  ","光寶科          ","939,561","1,193,000","-253,439","0","0","0","939,561","1,193,000","-253,439",
" ",="00632R","元大台灣50反1   ","475,000","724,000","-249,000","0","0","0","475,000","724,000","-249,000",
" ","8261  ","富鼎            ","723,000","966,000","-243,000","0","0","0","723,000","966,000","-243,000",
" ","6491  ","晶碩            ","126,000","367,000","-241,000","0","0","0","126,000","367,000","-241,000",
" ","3023  ","信邦            ","208,300","449,000","-240,700","0","0","0","208,300","449,000","-240,700",
" ","2820  ","華票            ","118,000","319,000","-201,000","0","0","0","118,000","319,000","-201,000",
" ","2103  ","台橡            ","343,000","537,000","-194,000","0","0","0","343,000","537,000","-194,000",
" ","4739  ","康普            ","849,000","1,043,000","-194,000","0","0","0","849,000","1,043,000","-194,000",
" ","6271  ","同欣電          ","1,856,000","2,049,328","-193,328","0","0","0","1,856,000","2,049,328","-193,328",
" ","2401  ","凌陽            ","5,758,476","5,947,000","-188,524","0","0","0","5,758,476","5,947,000","-188,524",
" ","2029  ","盛餘            ","909,000","1,078,000","-169,000","0","0","0","909,000","1,078,000","-169,000",
" ","3056  ","總太            ","72,000","239,000","-167,000","0","0","0","72,000","239,000","-167,000",
" ","3011  ","今皓            ","274,000","435,000","-161,000","0","0","0","274,000","435,000","-161,000",
" ",="00712 ","FH富時不動產    ","11,000","167,000","-156,000","0","0","0","11,000","167,000","-156,000",
" ","2440  ","太空梭          ","22,000","178,000","-156,000","0","0","0","22,000","178,000","-156,000",
" ","9938  ","百和            ","624,388","775,391","-151,003","0","0","0","624,388","775,391","-151,003",
" ","3005  ","神基            ","132,000","272,000","-140,000","0","0","0","132,000","272,000","-140,000",
