"110年09月02日 外資及陸資買賣超彙總表"
,,,"外資及陸資(不含外資自營商)",,,"外資自營商",,,"外資及陸資",,,
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數",
" ","2458  ","義隆            ","731,020","950,090","-219,070","0","0","0","731,020","950,090","-219,070",
" ","2515  ","中工            ","1,926,000","2,144,000","-218,000","0","0","0","1,926,000","2,144,000","-218,000",
" ","3665  ","貿聯-KY         ","136,000","354,000","-218,000","0","0","0","136,000","354,000","-218,000",
" ","2377  ","微星            ","2,477,658","2,693,200","-215,542","0","0","0","2,477,658","2,693,200","-215,542",
" ","8105  ","凌巨            ","93,000","308,000","-215,000","0","0","0","93,000","308,000","-215,000",
" ","2867  ","三商壽          ","501,000","715,000","-214,000","0","0","0","501,000","715,000","-214,000",
" ","9105  ","泰金寶-DR       ","0","214,000","-214,000","0","0","0","0","214,000","-214,000",
" ","5469  ","瀚宇博          ","306,830","517,000","-210,170","0","0","0","306,830","517,000","-210,170",
" ","1409  ","新纖            ","736,000","944,000","-208,000","0","0","0","736,000","944,000","-208,000",
" ","1519  ","華城            ","20,000","226,000","-206,000","0","0","0","20,000","226,000","-206,000",
" ","2905  ","三商            ","56,000","262,000","-206,000","0","0","0","56,000","262,000","-206,000",
" ","2206  ","三陽工業        ","104,000","309,000","-205,000","0","0","0","104,000","309,000","-205,000",
" ","6592  ","和潤企業        ","170,000","373,000","-203,000","0","0","0","170,000","373,000","-203,000",
" ","1337  ","再生-KY         ","33,070","235,000","-201,930","0","0","0","33,070","235,000","-201,930",
" ","3346  ","麗清            ","129,000","329,000","-200,000","0","0","0","129,000","329,000","-200,000",
" ","6153  ","嘉聯益          ","165,000","364,000","-199,000","0","0","0","165,000","364,000","-199,000",
" ","5243  ","乙盛-KY         ","166,000","364,000","-198,000","0","0","0","166,000","364,000","-198,000",
" ",="039402","新唐元富11購02  ","3,000","200,000","-197,000","0","0","0","3,000","200,000","-197,000",
" ","2460  ","建通            ","51,000","248,000","-197,000","0","0","0","51,000","248,000","-197,000",
" ","3209  ","全科            ","406,000","602,000","-196,000","0","0","0","406,000","602,000","-196,000",
" ","6531  ","愛普            ","370,000","564,555","-194,555","0","0","0","370,000","564,555","-194,555",
" ","4133  ","亞諾法          ","60,000","253,000","-193,000","0","0","0","60,000","253,000","-193,000",
" ","5907  ","大洋-KY         ","35,000","227,000","-192,000","0","0","0","35,000","227,000","-192,000",
" ","3682  ","亞太電          ","20,000","211,000","-191,000","0","0","0","20,000","211,000","-191,000",
" ","6215  ","和椿            ","170,000","361,000","-191,000","0","0","0","170,000","361,000","-191,000",
" ","2453  ","凌群            ","28,000","217,000","-189,000","0","0","0","28,000","217,000","-189,000",
" ","3051  ","力特            ","142,000","328,000","-186,000","0","0","0","142,000","328,000","-186,000",
" ","6438  ","迅得            ","108,000","294,000","-186,000","0","0","0","108,000","294,000","-186,000",
" ","2101  ","南港            ","153,000","338,000","-185,000","0","0","0","153,000","338,000","-185,000",
" ","5607  ","遠雄港          ","323,000","505,000","-182,000","0","0","0","323,000","505,000","-182,000",
" ","9802  ","鈺齊-KY         ","59,000","241,000","-182,000","0","0","0","59,000","241,000","-182,000",
" ","6451  ","訊芯-KY         ","36,000","216,000","-180,000","0","0","0","36,000","216,000","-180,000",
" ","3550  ","聯穎            ","37,000","215,000","-178,000","0","0","0","37,000","215,000","-178,000",
" ","8429  ","金麗-KY         ","90,000","268,000","-178,000","0","0","0","90,000","268,000","-178,000",
" ","1471  ","首利            ","19,000","194,000","-175,000","0","0","0","19,000","194,000","-175,000",
" ","3257  ","虹冠電          ","236,000","411,000","-175,000","0","0","0","236,000","411,000","-175,000",
" ","2305  ","全友            ","83,000","257,000","-174,000","0","0","0","83,000","257,000","-174,000",
" ","3305  ","昇貿            ","148,000","321,000","-173,000","0","0","0","148,000","321,000","-173,000",
" ","1210  ","大成            ","284,000","455,000","-171,000","0","0","0","284,000","455,000","-171,000",
" ","3380  ","明泰            ","216,000","387,000","-171,000","0","0","0","216,000","387,000","-171,000",
" ","6670  ","復盛應用        ","30,000","200,957","-170,957","0","0","0","30,000","200,957","-170,957",
" ","1477  ","聚陽            ","172,756","342,382","-169,626","0","0","0","172,756","342,382","-169,626",
" ","2208  ","台船            ","783,000","952,000","-169,000","0","0","0","783,000","952,000","-169,000",
" ",="00891 ","中信關鍵半導體  ","936,131","1,105,000","-168,869","0","0","0","936,131","1,105,000","-168,869",
" ","4532  ","瑞智            ","19,000","187,000","-168,000","0","0","0","19,000","187,000","-168,000",
" ","2505  ","國揚            ","79,000","246,000","-167,000","0","0","0","79,000","246,000","-167,000",
" ","1905  ","華紙            ","1,375,000","1,541,000","-166,000","0","0","0","1,375,000","1,541,000","-166,000",
"*","2360  ","致茂            ","379,000","543,330","-164,330","0","0","0","379,000","543,330","-164,330",
" ","1524  ","耿鼎            ","8,000","171,000","-163,000","0","0","0","8,000","171,000","-163,000",
" ","2495  ","普安            ","100,000","263,000","-163,000","0","0","0","100,000","263,000","-163,000",
" ","6115  ","鎰勝            ","17,000","177,000","-160,000","0","0","0","17,000","177,000","-160,000",
" ","8103  ","瀚荃            ","144,000","302,000","-158,000","0","0","0","144,000","302,000","-158,000",
" ","3024  ","憶聲            ","32,000","189,000","-157,000","0","0","0","32,000","189,000","-157,000",
" ","1587  ","吉茂            ","21,000","177,000","-156,000","0","0","0","21,000","177,000","-156,000",
" ","1459  ","聯發            ","12,000","166,000","-154,000","0","0","0","12,000","166,000","-154,000",
" ","6155  ","鈞寶            ","8,000","162,000","-154,000","0","0","0","8,000","162,000","-154,000",
" ","9907  ","統一實          ","544,000","695,000","-151,000","0","0","0","544,000","695,000","-151,000",
" ","5285  ","界霖            ","2,429,000","2,579,300","-150,300","0","0","0","2,429,000","2,579,300","-150,300",
" ","1104  ","環泥            ","60,000","210,000","-150,000","0","0","0","60,000","210,000","-150,000",
" ",="00639 ","富邦深100       ","0","148,000","-148,000","0","0","0","0","148,000","-148,000",
" ","2392  ","正崴            ","130,000","278,000","-148,000","0","0","0","130,000","278,000","-148,000",
" ","4551  ","智伸科          ","58,000","204,000","-146,000","0","0","0","58,000","204,000","-146,000",
" ","9914  ","美利達          ","225,104","370,266","-145,162","0","0","0","225,104","370,266","-145,162",
" ","2332  ","友訊            ","385,000","530,000","-145,000","0","0","0","385,000","530,000","-145,000",
" ","3712  ","永崴投控        ","37,000","181,000","-144,000","0","0","0","37,000","181,000","-144,000",
" ","1760  ","寶齡富錦        ","75,000","216,000","-141,000","0","0","0","75,000","216,000","-141,000",
" ","9911  ","櫻花            ","49,000","189,000","-140,000","0","0","0","49,000","189,000","-140,000",
" ","1526  ","日馳            ","89,000","228,000","-139,000","0","0","0","89,000","228,000","-139,000",
" ","2012  ","春雨            ","262,000","400,000","-138,000","0","0","0","262,000","400,000","-138,000",
" ","1220  ","台榮            ","14,000","151,000","-137,000","0","0","0","14,000","151,000","-137,000",
" ","1414  ","東和            ","57,000","194,000","-137,000","0","0","0","57,000","194,000","-137,000",
" ","2477  ","美隆電          ","31,000","168,000","-137,000","0","0","0","31,000","168,000","-137,000",
" ","2472  ","立隆電          ","243,000","379,145","-136,145","0","0","0","243,000","379,145","-136,145",
" ","2845  ","遠東銀          ","762,000","898,000","-136,000","0","0","0","762,000","898,000","-136,000",
" ","3563  ","牧德            ","47,000","183,000","-136,000","0","0","0","47,000","183,000","-136,000",
" ","6142  ","友勁            ","13,000","147,000","-134,000","0","0","0","13,000","147,000","-134,000",
" ","1231  ","聯華食          ","11,000","144,700","-133,700","0","0","0","11,000","144,700","-133,700",
" ","2812  ","台中銀          ","1,842,000","1,974,485","-132,485","0","0","0","1,842,000","1,974,485","-132,485",
" ","9905  ","大華            ","18,000","150,000","-132,000","0","0","0","18,000","150,000","-132,000",
" ","1515  ","力山            ","62,000","191,000","-129,000","0","0","0","62,000","191,000","-129,000",
" ","3047  ","訊舟            ","37,000","166,000","-129,000","0","0","0","37,000","166,000","-129,000",
" ","1597  ","直得            ","71,025","200,000","-128,975","0","0","0","71,025","200,000","-128,975",
" ","1216  ","統一            ","2,884,673","3,013,122","-128,449","0","0","0","2,884,673","3,013,122","-128,449",
" ","3026  ","禾伸堂          ","61,000","188,000","-127,000","0","0","0","61,000","188,000","-127,000",
" ","3023  ","信邦            ","252,200","378,000","-125,800","0","0","0","252,200","378,000","-125,800",
" ",="00885 ","富邦越南        ","43,000","168,000","-125,000","0","0","0","43,000","168,000","-125,000",
" ","1527  ","鑽全            ","60,000","185,000","-125,000","0","0","0","60,000","185,000","-125,000",
" ","6288  ","聯嘉            ","26,000","151,000","-125,000","0","0","0","26,000","151,000","-125,000",
" ","3021  ","鴻名            ","59,000","182,000","-123,000","0","0","0","59,000","182,000","-123,000",
" ","3025  ","星通            ","10,000","133,000","-123,000","0","0","0","10,000","133,000","-123,000",
" ","1560  ","中砂            ","727,000","847,000","-120,000","0","0","0","727,000","847,000","-120,000",
" ","1773  ","勝一            ","13,000","133,000","-120,000","0","0","0","13,000","133,000","-120,000",
" ","2607  ","榮運            ","2,534,000","2,654,000","-120,000","0","0","0","2,534,000","2,654,000","-120,000",
" ","2903  ","遠百            ","25,000","145,000","-120,000","0","0","0","25,000","145,000","-120,000",
" ","1589  ","永冠-KY         ","50,000","169,000","-119,000","0","0","0","50,000","169,000","-119,000",
" ","2201  ","裕隆            ","556,000","674,248","-118,248","0","0","0","556,000","674,248","-118,248",
" ","2387  ","精元            ","52,000","170,000","-118,000","0","0","0","52,000","170,000","-118,000",
" ","1809  ","中釉            ","131,000","247,000","-116,000","0","0","0","131,000","247,000","-116,000",
" ","3686  ","達能            ","9,000","125,000","-116,000","0","0","0","9,000","125,000","-116,000",
" ","4958  ","臻鼎-KY         ","851,266","967,139","-115,873","0","0","0","851,266","967,139","-115,873",
" ","1219  ","福壽            ","33,000","148,000","-115,000","0","0","0","33,000","148,000","-115,000",
" ","2107  ","厚生            ","3,000","116,000","-113,000","0","0","0","3,000","116,000","-113,000",
" ","8213  ","志超            ","174,000","287,000","-113,000","0","0","0","174,000","287,000","-113,000",
" ","1321  ","大洋            ","15,000","127,000","-112,000","0","0","0","15,000","127,000","-112,000",
" ","9942  ","茂順            ","17,000","128,000","-111,000","0","0","0","17,000","128,000","-111,000",
" ","6189  ","豐藝            ","91,000","201,000","-110,000","0","0","0","91,000","201,000","-110,000",
" ","1712  ","興農            ","39,000","148,000","-109,000","0","0","0","39,000","148,000","-109,000",
" ","2399  ","映泰            ","735,000","844,000","-109,000","0","0","0","735,000","844,000","-109,000",
" ","3015  ","全漢            ","51,000","160,000","-109,000","0","0","0","51,000","160,000","-109,000",
" ","4930  ","燦星網          ","22,000","131,000","-109,000","0","0","0","22,000","131,000","-109,000",
" ","1616  ","億泰            ","28,000","136,000","-108,000","0","0","0","28,000","136,000","-108,000",
" ","6005  ","群益證          ","819,000","927,000","-108,000","0","0","0","819,000","927,000","-108,000",
" ","6176  ","瑞儀            ","291,000","394,617","-103,617","0","0","0","291,000","394,617","-103,617",
" ","6505  ","台塑化          ","526,959","630,024","-103,065","0","0","0","526,959","630,024","-103,065",
" ","3038  ","全台            ","13,000","116,000","-103,000","0","0","0","13,000","116,000","-103,000",
" ","6405  ","悅城            ","18,000","121,000","-103,000","0","0","0","18,000","121,000","-103,000",
" ","3443  ","創意            ","1,052,522","1,155,000","-102,478","0","0","0","1,052,522","1,155,000","-102,478",
" ","2008  ","高興昌          ","41,000","143,000","-102,000","0","0","0","41,000","143,000","-102,000",
" ","1325  ","恆大            ","66,000","166,000","-100,000","0","0","0","66,000","166,000","-100,000",
" ","2440  ","太空梭          ","1,000","100,000","-99,000","0","0","0","1,000","100,000","-99,000",
" ","2851  ","中再保          ","62,000","160,000","-98,000","0","0","0","62,000","160,000","-98,000",
" ","4306  ","炎洲            ","349,000","447,000","-98,000","0","0","0","349,000","447,000","-98,000",
" ","4564  ","元翎            ","227,000","324,000","-97,000","0","0","0","227,000","324,000","-97,000",
" ","6477  ","安集            ","156,000","253,000","-97,000","0","0","0","156,000","253,000","-97,000",
" ","2404  ","漢唐            ","142,000","238,067","-96,067","0","0","0","142,000","238,067","-96,067",
" ","2534  ","宏盛            ","56,000","152,000","-96,000","0","0","0","56,000","152,000","-96,000",
" ","3052  ","夆典            ","0","96,000","-96,000","0","0","0","0","96,000","-96,000",
" ","3376  ","新日興          ","187,000","282,386","-95,386","0","0","0","187,000","282,386","-95,386",
" ","1732  ","毛寶            ","19,000","114,000","-95,000","0","0","0","19,000","114,000","-95,000",
" ","1590  ","亞德客-KY       ","608,757","703,420","-94,663","0","0","0","608,757","703,420","-94,663",
" ","8367  ","建新國際        ","780,000","874,000","-94,000","0","0","0","780,000","874,000","-94,000",
" ","2509  ","全坤建          ","12,027","106,000","-93,973","0","0","0","12,027","106,000","-93,973",
" ","2428  ","興勤            ","162,000","255,000","-93,000","0","0","0","162,000","255,000","-93,000",
" ","3090  ","日電貿          ","80,000","172,000","-92,000","0","0","0","80,000","172,000","-92,000",
" ","3419  ","譁裕            ","26,000","118,000","-92,000","0","0","0","26,000","118,000","-92,000",
" ","1466  ","聚隆            ","9,000","100,000","-91,000","0","0","0","9,000","100,000","-91,000",
" ","2302  ","麗正            ","66,000","157,000","-91,000","0","0","0","66,000","157,000","-91,000",
" ","1460  ","宏遠            ","41,000","129,000","-88,000","0","0","0","41,000","129,000","-88,000",
" ","1618  ","合機            ","37,000","125,000","-88,000","0","0","0","37,000","125,000","-88,000",
" ","2380  ","虹光            ","1,000","88,000","-87,000","0","0","0","1,000","88,000","-87,000",
" ","6533  ","晶心科          ","159,010","245,416","-86,406","0","0","0","159,010","245,416","-86,406",
" ","1308  ","亞聚            ","845,080","930,500","-85,420","0","0","0","845,080","930,500","-85,420",
" ","3036  ","文曄            ","429,000","514,000","-85,000","0","0","0","429,000","514,000","-85,000",
" ","8033  ","雷虎            ","26,000","110,000","-84,000","0","0","0","26,000","110,000","-84,000",
" ","2405  ","浩鑫            ","31,000","114,000","-83,000","0","0","0","31,000","114,000","-83,000",
" ","3022  ","威強電          ","12,000","95,000","-83,000","0","0","0","12,000","95,000","-83,000",
" ","6224  ","聚鼎            ","218,000","299,000","-81,000","0","0","0","218,000","299,000","-81,000",
" ","6504  ","南六            ","41,000","122,000","-81,000","0","0","0","41,000","122,000","-81,000",
" ","6573  ","虹揚-KY         ","213,000","292,000","-79,000","0","0","0","213,000","292,000","-79,000",
" ","1319  ","東陽            ","113,000","191,000","-78,000","0","0","0","113,000","191,000","-78,000",
" ","6491  ","晶碩            ","144,000","222,000","-78,000","0","0","0","144,000","222,000","-78,000",
" ","3005  ","神基            ","368,000","443,000","-75,000","0","0","0","368,000","443,000","-75,000",
" ","4739  ","康普            ","1,781,000","1,855,300","-74,300","0","0","0","1,781,000","1,855,300","-74,300",
" ","9919  ","康那香          ","7,000","81,000","-74,000","0","0","0","7,000","81,000","-74,000",
" ",="00636 ","國泰中國A50     ","68,000","141,000","-73,000","0","0","0","68,000","141,000","-73,000",
" ","3062  ","建漢            ","348,000","421,000","-73,000","0","0","0","348,000","421,000","-73,000",
" ","1504  ","東元            ","281,619","354,000","-72,381","0","0","0","281,619","354,000","-72,381",
" ","5706  ","鳳凰            ","14,000","86,000","-72,000","0","0","0","14,000","86,000","-72,000",
" ","2497  ","怡利電          ","16,000","87,000","-71,000","0","0","0","16,000","87,000","-71,000",
" ","2908  ","特力            ","0","70,000","-70,000","0","0","0","0","70,000","-70,000",
" ","3032  ","偉訓            ","35,000","105,000","-70,000","0","0","0","35,000","105,000","-70,000",
" ","6152  ","百一            ","6,000","76,000","-70,000","0","0","0","6,000","76,000","-70,000",
" ","1417  ","嘉裕            ","13,000","82,130","-69,130","0","0","0","13,000","82,130","-69,130",
" ","2316  ","楠梓電          ","0","69,000","-69,000","0","0","0","0","69,000","-69,000",
" ","4526  ","東台            ","63,000","132,000","-69,000","0","0","0","63,000","132,000","-69,000",
" ","5534  ","長虹            ","55,576","124,000","-68,424","0","0","0","55,576","124,000","-68,424",
" ","1522  ","堤維西          ","3,000","71,000","-68,000","0","0","0","3,000","71,000","-68,000",
" ","2365  ","昆盈            ","28,000","96,000","-68,000","0","0","0","28,000","96,000","-68,000",
" ","2029  ","盛餘            ","749,000","816,000","-67,000","0","0","0","749,000","816,000","-67,000",
" ","2033  ","佳大            ","57,000","124,000","-67,000","0","0","0","57,000","124,000","-67,000",
" ","2501  ","國建            ","66,000","133,000","-67,000","0","0","0","66,000","133,000","-67,000",
" ","2207  ","和泰車          ","76,137","141,000","-64,863","0","0","0","76,137","141,000","-64,863",
" ","2431  ","聯昌            ","12,000","75,000","-63,000","0","0","0","12,000","75,000","-63,000",
" ","2911  ","麗嬰房          ","66","63,000","-62,934","0","0","0","66","63,000","-62,934",
" ","2841  ","台開            ","0","62,000","-62,000","0","0","0","0","62,000","-62,000",
" ","5269  ","祥碩            ","355,000","416,000","-61,000","0","0","0","355,000","416,000","-61,000",
" ",="032155","惠特凱基0A購02  ","0","60,000","-60,000","0","0","0","0","60,000","-60,000",
" ","1615  ","大山            ","3,000","62,000","-59,000","0","0","0","3,000","62,000","-59,000",
" ","9924  ","福興            ","2,000","61,000","-59,000","0","0","0","2,000","61,000","-59,000",
" ","2482  ","連宇            ","2,000","60,000","-58,000","0","0","0","2,000","60,000","-58,000",
" ","2102  ","泰豐            ","62,000","119,000","-57,000","0","0","0","62,000","119,000","-57,000",
" ","2467  ","志聖            ","35,000","92,000","-57,000","0","0","0","35,000","92,000","-57,000",
" ","3645  ","達邁            ","8,000","65,000","-57,000","0","0","0","8,000","65,000","-57,000",
" ","6133  ","金橋            ","4,000","61,000","-57,000","0","0","0","4,000","61,000","-57,000",
" ","1603  ","華電            ","12,000","68,000","-56,000","0","0","0","12,000","68,000","-56,000",
" ","2362  ","藍天            ","11,000","67,000","-56,000","0","0","0","11,000","67,000","-56,000",
" ","9941  ","裕融            ","139,005","193,550","-54,545","0","0","0","139,005","193,550","-54,545",
" ","4989  ","榮科            ","252,000","305,000","-53,000","0","0","0","252,000","305,000","-53,000",
" ","2491  ","吉祥全          ","229,000","281,018","-52,018","0","0","0","229,000","281,018","-52,018",
" ","1537  ","廣隆            ","3,000","54,000","-51,000","0","0","0","3,000","54,000","-51,000",
" ","9934  ","成霖            ","7,000","58,000","-51,000","0","0","0","7,000","58,000","-51,000",
" ","5522  ","遠雄            ","234,470","285,000","-50,530","0","0","0","234,470","285,000","-50,530",
" ",="038331","強茂凱基12購01  ","0","50,000","-50,000","0","0","0","0","50,000","-50,000",
" ",="042498","偉詮電元富12購01","0","50,000","-50,000","0","0","0","0","50,000","-50,000",
" ","2114  ","鑫永銓          ","9,000","59,000","-50,000","0","0","0","9,000","59,000","-50,000",
" ","2228  ","劍麟            ","32,000","81,000","-49,000","0","0","0","32,000","81,000","-49,000",
" ","3679  ","新至陞          ","5,000","54,000","-49,000","0","0","0","5,000","54,000","-49,000",
" ","1708  ","東鹼            ","828,300","877,000","-48,700","0","0","0","828,300","877,000","-48,700",
" ","1227  ","佳格            ","39,000","87,000","-48,000","0","0","0","39,000","87,000","-48,000",
" ","2464  ","盟立            ","49,000","97,000","-48,000","0","0","0","49,000","97,000","-48,000",
" ","6209  ","今國光          ","215,000","263,000","-48,000","0","0","0","215,000","263,000","-48,000",
" ","2034  ","允強            ","1,140,000","1,187,000","-47,000","0","0","0","1,140,000","1,187,000","-47,000",
" ","3501  ","維熹            ","15,000","62,000","-47,000","0","0","0","15,000","62,000","-47,000",
" ","2474  ","可成            ","1,084,365","1,130,850","-46,485","0","0","0","1,084,365","1,130,850","-46,485",
" ","3044  ","健鼎            ","170,000","216,000","-46,000","0","0","0","170,000","216,000","-46,000",
" ","6196  ","帆宣            ","104,000","150,000","-46,000","0","0","0","104,000","150,000","-46,000",
" ","9955  ","佳龍            ","11,000","57,000","-46,000","0","0","0","11,000","57,000","-46,000",
" ","1598  ","岱宇            ","75,000","120,000","-45,000","0","0","0","75,000","120,000","-45,000",
" ","6669  ","緯穎            ","53,501","97,860","-44,359","0","0","0","53,501","97,860","-44,359",
" ","3694  ","海華            ","11,000","55,000","-44,000","0","0","0","11,000","55,000","-44,000",
" ","6756  ","威鋒電子        ","837,020","880,033","-43,013","0","0","0","837,020","880,033","-43,013",
" ","1702  ","南僑            ","38,000","80,000","-42,000","0","0","0","38,000","80,000","-42,000",
" ","2849  ","安泰銀          ","16,000","58,000","-42,000","0","0","0","16,000","58,000","-42,000",
" ","1731  ","美吾華          ","2,000","43,000","-41,000","0","0","0","2,000","43,000","-41,000",
" ","6136  ","富爾特          ","3,000","44,000","-41,000","0","0","0","3,000","44,000","-41,000",
" ","8104  ","錸寶            ","16,000","57,000","-41,000","0","0","0","16,000","57,000","-41,000",
" ",="00710B","FH彭博高收益債  ","1,000","41,000","-40,000","0","0","0","1,000","41,000","-40,000",
" ",="035530","亞光群益0B購02  ","0","40,000","-40,000","0","0","0","0","40,000","-40,000",
" ","1611  ","中電            ","34,000","74,000","-40,000","0","0","0","34,000","74,000","-40,000",
" ","2421  ","建準            ","34,000","74,000","-40,000","0","0","0","34,000","74,000","-40,000",
" ","3622  ","洋華            ","4,000","44,000","-40,000","0","0","0","4,000","44,000","-40,000",
" ","6449  ","鈺邦            ","3,000","43,000","-40,000","0","0","0","3,000","43,000","-40,000",
" ","6166  ","凌華            ","12,000","51,000","-39,000","0","0","0","12,000","51,000","-39,000",
" ","6558  ","興能高          ","3,000","42,000","-39,000","0","0","0","3,000","42,000","-39,000",
" ","8454  ","富邦媒          ","253,625","291,697","-38,072","0","0","0","253,625","291,697","-38,072",
" ",="00701 ","國泰股利精選30  ","44,000","82,000","-38,000","0","0","0","44,000","82,000","-38,000",
" ","1456  ","怡華            ","254,000","291,000","-37,000","0","0","0","254,000","291,000","-37,000",
" ","3607  ","谷崧            ","28,000","65,000","-37,000","0","0","0","28,000","65,000","-37,000",
" ","3138  ","耀登            ","42,000","78,000","-36,000","0","0","0","42,000","78,000","-36,000",
" ","4571  ","鈞興-KY         ","1,000","37,000","-36,000","0","0","0","1,000","37,000","-36,000",
" ","4999  ","鑫禾            ","14,000","50,000","-36,000","0","0","0","14,000","50,000","-36,000",
" ","3296  ","勝德            ","33,000","68,000","-35,000","0","0","0","33,000","68,000","-35,000",
" ","5215  ","科嘉-KY         ","11,000","46,000","-35,000","0","0","0","11,000","46,000","-35,000",
" ","6591  ","動力-KY         ","3,000","38,000","-35,000","0","0","0","3,000","38,000","-35,000",
" ","1423  ","利華            ","0","34,000","-34,000","0","0","0","0","34,000","-34,000",
" ","3338  ","泰碩            ","39,000","73,000","-34,000","0","0","0","39,000","73,000","-34,000",
" ","1234  ","黑松            ","7,000","40,000","-33,000","0","0","0","7,000","40,000","-33,000",
" ","1529  ","樂士            ","5,000","38,000","-33,000","0","0","0","5,000","38,000","-33,000",
" ","2705  ","六福            ","3,000","36,000","-33,000","0","0","0","3,000","36,000","-33,000",
" ","4942  ","嘉彰            ","59,000","92,000","-33,000","0","0","0","59,000","92,000","-33,000",
" ","3708  ","上緯投控        ","52,000","84,000","-32,000","0","0","0","52,000","84,000","-32,000",
" ",="033453","偉詮電群益11購01","10,000","41,000","-31,000","0","0","0","10,000","41,000","-31,000",
" ","2444  ","兆勁            ","4,000","35,000","-31,000","0","0","0","4,000","35,000","-31,000",
" ","6141  ","柏承            ","10,000","41,000","-31,000","0","0","0","10,000","41,000","-31,000",
" ","6416  ","瑞祺電通        ","18,000","49,000","-31,000","0","0","0","18,000","49,000","-31,000",
" ",="00653L","富邦印度正2     ","18,000","48,000","-30,000","0","0","0","18,000","48,000","-30,000",
"*","2059  ","川湖            ","864,000","894,000","-30,000","0","0","0","864,000","894,000","-30,000",
" ","2109  ","華豐            ","23,000","53,000","-30,000","0","0","0","23,000","53,000","-30,000",
" ","2727  ","王品            ","115,000","145,000","-30,000","0","0","0","115,000","145,000","-30,000",
" ","4912  ","聯德控股-KY     ","13,000","43,000","-30,000","0","0","0","13,000","43,000","-30,000",
" ","6414  ","樺漢            ","29,000","58,000","-29,000","0","0","0","29,000","58,000","-29,000",
" ","9935  ","慶豐富          ","27,000","56,000","-29,000","0","0","0","27,000","56,000","-29,000",
" ","1737  ","臺鹽            ","20,000","48,000","-28,000","0","0","0","20,000","48,000","-28,000",
" ","4576  ","大銀微系統      ","14,000","42,000","-28,000","0","0","0","14,000","42,000","-28,000",
" ","8222  ","寶一            ","53,000","81,000","-28,000","0","0","0","53,000","81,000","-28,000",
" ","9944  ","新麗            ","0","28,000","-28,000","0","0","0","0","28,000","-28,000",
" ","1525  ","江申            ","4,000","31,000","-27,000","0","0","0","4,000","31,000","-27,000",
" ","1736  ","喬山            ","83,000","110,000","-27,000","0","0","0","83,000","110,000","-27,000",
" ","1528  ","恩德            ","58,000","84,000","-26,000","0","0","0","58,000","84,000","-26,000",
" ","1533  ","車王電          ","16,000","42,000","-26,000","0","0","0","16,000","42,000","-26,000",
" ","2241  ","艾姆勒          ","49,000","75,000","-26,000","0","0","0","49,000","75,000","-26,000",
" ","4552  ","力達-KY         ","0","26,000","-26,000","0","0","0","0","26,000","-26,000",
" ",="040465","新唐中信12購03  ","0","25,000","-25,000","0","0","0","0","25,000","-25,000",
" ","2239  ","英利-KY         ","73,000","98,000","-25,000","0","0","0","73,000","98,000","-25,000",
" ","2702  ","華園            ","1,000","26,000","-25,000","0","0","0","1,000","26,000","-25,000",
" ","2816  ","旺旺保          ","0","25,000","-25,000","0","0","0","0","25,000","-25,000",
" ","5388  ","中磊            ","46,000","71,000","-25,000","0","0","0","46,000","71,000","-25,000",
" ","6235  ","華孚            ","48,000","73,000","-25,000","0","0","0","48,000","73,000","-25,000",
" ","1568  ","倉佑            ","7,000","31,000","-24,000","0","0","0","7,000","31,000","-24,000",
" ","1617  ","榮星            ","6,000","30,000","-24,000","0","0","0","6,000","30,000","-24,000",
" ","3557  ","嘉威            ","2,000","26,000","-24,000","0","0","0","2,000","26,000","-24,000",
" ","3312  ","弘憶股          ","122,993","146,800","-23,807","0","0","0","122,993","146,800","-23,807",
" ","1446  ","宏和            ","2,000","25,000","-23,000","0","0","0","2,000","25,000","-23,000",
" ","1701  ","中化            ","64,000","87,000","-23,000","0","0","0","64,000","87,000","-23,000",
" ","4426  ","利勤            ","7,000","30,000","-23,000","0","0","0","7,000","30,000","-23,000",
" ",="00730 ","富邦臺灣優質高息","3,000","25,000","-22,000","0","0","0","3,000","25,000","-22,000",
" ","2024  ","志聯            ","139,000","161,000","-22,000","0","0","0","139,000","161,000","-22,000",
" ","2348  ","海悅            ","20,000","42,000","-22,000","0","0","0","20,000","42,000","-22,000",
" ","2374  ","佳能            ","23,000","45,000","-22,000","0","0","0","23,000","45,000","-22,000",
" ","2413  ","環科            ","38,000","60,000","-22,000","0","0","0","38,000","60,000","-22,000",
" ","9927  ","泰銘            ","198,000","220,000","-22,000","0","0","0","198,000","220,000","-22,000",
" ",="00702 ","國泰標普低波高息","0","21,000","-21,000","0","0","0","0","21,000","-21,000",
" ","1338  ","廣華-KY         ","55,000","76,000","-21,000","0","0","0","55,000","76,000","-21,000",
" ","1463  ","強盛            ","18,000","39,000","-21,000","0","0","0","18,000","39,000","-21,000",
" ","2025  ","千興            ","0","21,000","-21,000","0","0","0","0","21,000","-21,000",
" ","3518  ","柏騰            ","1,000","22,000","-21,000","0","0","0","1,000","22,000","-21,000",
" ","3008  ","大立光          ","107,342","127,865","-20,523","0","0","0","107,342","127,865","-20,523",
" ",="0055  ","元大MSCI金融    ","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ",="00693U","期街口S&P黃豆   ","8,000","28,000","-20,000","0","0","0","8,000","28,000","-20,000",
