"110年07月19日 外資及陸資買賣超彙總表"
,,,"外資及陸資(不含外資自營商)",,,"外資自營商",,,"外資及陸資",,,
" ","2801  ","彰銀            ","7,382,000","9,088,208","-1,706,208","0","0","0","7,382,000","9,088,208","-1,706,208",
" ","2331  ","精英            ","299,000","1,997,000","-1,698,000","0","0","0","299,000","1,997,000","-1,698,000",
" ","1326  ","台化            ","1,771,752","3,401,400","-1,629,648","0","0","0","1,771,752","3,401,400","-1,629,648",
" ","2484  ","希華            ","1,807,000","3,436,000","-1,629,000","0","0","0","1,807,000","3,436,000","-1,629,000",
" ","2474  ","可成            ","329,000","1,948,046","-1,619,046","0","0","0","329,000","1,948,046","-1,619,046",
" ","3062  ","建漢            ","486,000","2,063,000","-1,577,000","0","0","0","486,000","2,063,000","-1,577,000",
" ","3189  ","景碩            ","2,028,839","3,554,162","-1,525,323","0","0","0","2,028,839","3,554,162","-1,525,323",
" ","2401  ","凌陽            ","7,418,000","8,937,400","-1,519,400","0","0","0","7,418,000","8,937,400","-1,519,400",
" ","1795  ","美時            ","907,000","2,402,000","-1,495,000","0","0","0","907,000","2,402,000","-1,495,000",
" ",="00632R","元大台灣50反1   ","1,124,000","2,602,000","-1,478,000","0","0","0","1,124,000","2,602,000","-1,478,000",
" ","1319  ","東陽            ","313,113","1,749,000","-1,435,887","0","0","0","313,113","1,749,000","-1,435,887",
" ","3712  ","永崴投控        ","1,115,000","2,537,000","-1,422,000","0","0","0","1,115,000","2,537,000","-1,422,000",
" ","6672  ","騰輝電子-KY     ","588,120","2,007,000","-1,418,880","0","0","0","588,120","2,007,000","-1,418,880",
" ","3714  ","富采            ","304,000","1,699,000","-1,395,000","0","0","0","304,000","1,699,000","-1,395,000",
" ","2312  ","金寶            ","321,000","1,692,000","-1,371,000","0","0","0","321,000","1,692,000","-1,371,000",
" ","2002  ","中鋼            ","21,145,938","22,502,200","-1,356,262","0","0","0","21,145,938","22,502,200","-1,356,262",
" ","1216  ","統一            ","2,447,558","3,785,000","-1,337,442","0","0","0","2,447,558","3,785,000","-1,337,442",
" ","2313  ","華通            ","2,288,600","3,623,000","-1,334,400","0","0","0","2,288,600","3,623,000","-1,334,400",
" ","3706  ","神達            ","740,000","2,069,083","-1,329,083","0","0","0","740,000","2,069,083","-1,329,083",
" ",="00878 ","國泰永續高股息  ","70,670","1,393,000","-1,322,330","0","0","0","70,670","1,393,000","-1,322,330",
" ","5515  ","建國            ","428,000","1,707,000","-1,279,000","0","0","0","428,000","1,707,000","-1,279,000",
" ",="00637L","元大滬深300正2  ","13,886,000","15,146,000","-1,260,000","0","0","0","13,886,000","15,146,000","-1,260,000",
" ",="00891 ","中信關鍵半導體  ","21,200","1,272,000","-1,250,800","0","0","0","21,200","1,272,000","-1,250,800",
" ","2354  ","鴻準            ","772,150","2,022,000","-1,249,850","0","0","0","772,150","2,022,000","-1,249,850",
" ","2029  ","盛餘            ","3,065,000","4,290,978","-1,225,978","0","0","0","3,065,000","4,290,978","-1,225,978",
" ","3017  ","奇鋐            ","773,000","1,971,000","-1,198,000","0","0","0","773,000","1,971,000","-1,198,000",
"*","2357  ","華碩            ","816,100","1,994,945","-1,178,845","0","0","0","816,100","1,994,945","-1,178,845",
" ","4938  ","和碩            ","1,463,095","2,579,267","-1,116,172","0","0","0","1,463,095","2,579,267","-1,116,172",
" ","6505  ","台塑化          ","1,462,000","2,557,000","-1,095,000","0","0","0","1,462,000","2,557,000","-1,095,000",
" ","3026  ","禾伸堂          ","164,507","1,211,000","-1,046,493","0","0","0","164,507","1,211,000","-1,046,493",
" ","3042  ","晶技            ","1,928,200","2,968,000","-1,039,800","0","0","0","1,928,200","2,968,000","-1,039,800",
" ","2363  ","矽統            ","993,000","2,002,000","-1,009,000","0","0","0","993,000","2,002,000","-1,009,000",
" ","2892  ","第一金          ","5,923,217","6,916,166","-992,949","0","0","0","5,923,217","6,916,166","-992,949",
" ","1313  ","聯成            ","3,044,000","4,029,000","-985,000","0","0","0","3,044,000","4,029,000","-985,000",
" ","8016  ","矽創            ","1,716,000","2,693,795","-977,795","0","0","0","1,716,000","2,693,795","-977,795",
" ","2351  ","順德            ","297,000","1,271,000","-974,000","0","0","0","297,000","1,271,000","-974,000",
" ","8046  ","南電            ","1,343,130","2,283,890","-940,760","0","0","0","1,343,130","2,283,890","-940,760",
" ","2367  ","燿華            ","419,100","1,352,000","-932,900","0","0","0","419,100","1,352,000","-932,900",
" ","6176  ","瑞儀            ","463,000","1,395,013","-932,013","0","0","0","463,000","1,395,013","-932,013",
" ","3029  ","零壹            ","266,000","1,197,000","-931,000","0","0","0","266,000","1,197,000","-931,000",
" ","3019  ","亞光            ","476,000","1,387,232","-911,232","0","0","0","476,000","1,387,232","-911,232",
" ","2324  ","仁寶            ","4,945,000","5,853,000","-908,000","0","0","0","4,945,000","5,853,000","-908,000",
" ","3380  ","明泰            ","433,000","1,300,000","-867,000","0","0","0","433,000","1,300,000","-867,000",
" ",="00892 ","富邦台灣半導體  ","25,100","870,000","-844,900","0","0","0","25,100","870,000","-844,900",
" ","4976  ","佳凌            ","1,679,000","2,523,000","-844,000","0","0","0","1,679,000","2,523,000","-844,000",
" ","4927  ","泰鼎-KY         ","138,000","973,000","-835,000","0","0","0","138,000","973,000","-835,000",
" ","3037  ","欣興            ","4,127,033","4,957,824","-830,791","0","0","0","4,127,033","4,957,824","-830,791",
" ","2439  ","美律            ","81,000","903,304","-822,304","0","0","0","81,000","903,304","-822,304",
" ","2492  ","華新科          ","523,000","1,338,788","-815,788","0","0","0","523,000","1,338,788","-815,788",
" ","2206  ","三陽工業        ","196,000","1,005,000","-809,000","0","0","0","196,000","1,005,000","-809,000",
" ","6558  ","興能高          ","151,000","917,000","-766,000","0","0","0","151,000","917,000","-766,000",
" ","2338  ","光罩            ","1,989,000","2,737,000","-748,000","0","0","0","1,989,000","2,737,000","-748,000",
" ","3682  ","亞太電          ","121,000","869,000","-748,000","0","0","0","121,000","869,000","-748,000",
" ","6552  ","易華電          ","303,000","1,049,100","-746,100","0","0","0","303,000","1,049,100","-746,100",
" ","4967  ","十銓            ","528,000","1,251,000","-723,000","0","0","0","528,000","1,251,000","-723,000",
" ","2023  ","燁輝            ","629,324","1,339,525","-710,201","0","0","0","629,324","1,339,525","-710,201",
" ","2360  ","致茂            ","635,000","1,345,000","-710,000","0","0","0","635,000","1,345,000","-710,000",
" ","3059  ","華晶科          ","1,851,000","2,557,000","-706,000","0","0","0","1,851,000","2,557,000","-706,000",
" ","2342  ","茂矽            ","2,506,500","3,195,500","-689,000","0","0","0","2,506,500","3,195,500","-689,000",
" ","6142  ","友勁            ","464,000","1,152,000","-688,000","0","0","0","464,000","1,152,000","-688,000",
" ","2103  ","台橡            ","1,139,000","1,824,000","-685,000","0","0","0","1,139,000","1,824,000","-685,000",
" ","2105  ","正新            ","4,098,464","4,768,000","-669,536","0","0","0","4,098,464","4,768,000","-669,536",
" ","2809  ","京城銀          ","192,000","846,346","-654,346","0","0","0","192,000","846,346","-654,346",
" ","2612  ","中航            ","1,739,000","2,393,000","-654,000","0","0","0","1,739,000","2,393,000","-654,000",
" ","5469  ","瀚宇博          ","199,000","838,276","-639,276","0","0","0","199,000","838,276","-639,276",
" ","1789  ","神隆            ","405,000","1,034,000","-629,000","0","0","0","405,000","1,034,000","-629,000",
" ","3305  ","昇貿            ","583,000","1,199,000","-616,000","0","0","0","583,000","1,199,000","-616,000",
" ","3673  ","TPK-KY          ","92,000","694,000","-602,000","0","0","0","92,000","694,000","-602,000",
" ","3406  ","玉晶光          ","172,000","771,114","-599,114","0","0","0","172,000","771,114","-599,114",
" ","2399  ","映泰            ","436,000","1,031,000","-595,000","0","0","0","436,000","1,031,000","-595,000",
" ","8105  ","凌巨            ","270,000","862,000","-592,000","0","0","0","270,000","862,000","-592,000",
" ","2377  ","微星            ","1,484,000","2,068,999","-584,999","0","0","0","1,484,000","2,068,999","-584,999",
" ","3645  ","達邁            ","55,000","629,000","-574,000","0","0","0","55,000","629,000","-574,000",
" ","1504  ","東元            ","572,281","1,146,000","-573,719","0","0","0","572,281","1,146,000","-573,719",
" ","2614  ","東森            ","543,000","1,114,000","-571,000","0","0","0","543,000","1,114,000","-571,000",
" ",="006208","富邦台50        ","12,245","556,300","-544,055","0","0","0","12,245","556,300","-544,055",
" ","2062  ","橋椿            ","218,050","760,000","-541,950","0","0","0","218,050","760,000","-541,950",
" ","4958  ","臻鼎-KY         ","945,000","1,471,285","-526,285","0","0","0","945,000","1,471,285","-526,285",
" ",="00654R","富邦印度反1     ","0","524,000","-524,000","0","0","0","0","524,000","-524,000",
" ","9927  ","泰銘            ","1,355,000","1,877,000","-522,000","0","0","0","1,355,000","1,877,000","-522,000",
" ","6282  ","康舒            ","141,000","658,000","-517,000","0","0","0","141,000","658,000","-517,000",
" ",="00633L","富邦上証正2     ","719,000","1,234,000","-515,000","0","0","0","719,000","1,234,000","-515,000",
" ","2458  ","義隆            ","784,000","1,266,000","-482,000","0","0","0","784,000","1,266,000","-482,000",
" ","6239  ","力成            ","468,576","949,000","-480,424","0","0","0","468,576","949,000","-480,424",
" ","2347  ","聯強            ","1,411,301","1,891,000","-479,699","0","0","0","1,411,301","1,891,000","-479,699",
" ","2385  ","群光            ","396,015","871,242","-475,227","0","0","0","396,015","871,242","-475,227",
" ","1477  ","聚陽            ","490,552","957,923","-467,371","0","0","0","490,552","957,923","-467,371",
" ","6269  ","台郡            ","1,154,583","1,621,072","-466,489","0","0","0","1,154,583","1,621,072","-466,489",
" ","1722  ","台肥            ","300,000","763,000","-463,000","0","0","0","300,000","763,000","-463,000",
" ","2897  ","王道銀行        ","1,009,000","1,469,000","-460,000","0","0","0","1,009,000","1,469,000","-460,000",
" ","2515  ","中工            ","1,242,000","1,694,000","-452,000","0","0","0","1,242,000","1,694,000","-452,000",
" ","2880  ","華南金          ","3,749,000","4,199,560","-450,560","0","0","0","3,749,000","4,199,560","-450,560",
" ","3419  ","譁裕            ","123,000","558,000","-435,000","0","0","0","123,000","558,000","-435,000",
" ","2605  ","新興            ","4,074,000","4,504,000","-430,000","0","0","0","4,074,000","4,504,000","-430,000",
" ","2504  ","國產            ","1,347,000","1,769,000","-422,000","0","0","0","1,347,000","1,769,000","-422,000",
" ","2845  ","遠東銀          ","447,000","861,000","-414,000","0","0","0","447,000","861,000","-414,000",
" ","2535  ","達欣工          ","232,000","643,000","-411,000","0","0","0","232,000","643,000","-411,000",
" ","1809  ","中釉            ","92,000","502,000","-410,000","0","0","0","92,000","502,000","-410,000",
" ","3530  ","晶相光          ","654,000","1,059,623","-405,623","0","0","0","654,000","1,059,623","-405,623",
" ","2104  ","國際中橡        ","193,000","592,000","-399,000","0","0","0","193,000","592,000","-399,000",
" ",="00830 ","國泰費城半導體  ","0","386,000","-386,000","0","0","0","0","386,000","-386,000",
" ","4414  ","如興            ","160,000","543,000","-383,000","0","0","0","160,000","543,000","-383,000",
" ","2633  ","台灣高鐵        ","1,484,300","1,862,000","-377,700","0","0","0","1,484,300","1,862,000","-377,700",
" ","3661  ","世芯-KY         ","408,000","783,320","-375,320","0","0","0","408,000","783,320","-375,320",
" ","2491  ","吉祥全          ","148,000","523,000","-375,000","0","0","0","148,000","523,000","-375,000",
" ","5258  ","虹堡            ","361,000","735,000","-374,000","0","0","0","361,000","735,000","-374,000",
" ","6209  ","今國光          ","373,000","745,000","-372,000","0","0","0","373,000","745,000","-372,000",
" ","3048  ","益登            ","383,000","738,000","-355,000","0","0","0","383,000","738,000","-355,000",
" ","6005  ","群益證          ","1,481,000","1,832,000","-351,000","0","0","0","1,481,000","1,832,000","-351,000",
" ","2426  ","鼎元            ","815,000","1,165,000","-350,000","0","0","0","815,000","1,165,000","-350,000",
" ","3653  ","健策            ","285,000","622,000","-337,000","0","0","0","285,000","622,000","-337,000",
" ","3532  ","台勝科          ","410,329","740,125","-329,796","0","0","0","410,329","740,125","-329,796",
" ","1434  ","福懋            ","361,000","685,000","-324,000","0","0","0","361,000","685,000","-324,000",
" ","2485  ","兆赫            ","527,000","843,000","-316,000","0","0","0","527,000","843,000","-316,000",
" ","6285  ","啟碁            ","773,000","1,081,000","-308,000","0","0","0","773,000","1,081,000","-308,000",
" ","1444  ","力麗            ","412,000","715,100","-303,100","0","0","0","412,000","715,100","-303,100",
" ","2376  ","技嘉            ","1,635,674","1,938,172","-302,498","0","0","0","1,635,674","1,938,172","-302,498",
" ","2413  ","環科            ","187,000","485,000","-298,000","0","0","0","187,000","485,000","-298,000",
" ","2358  ","廷鑫            ","2,006,500","2,303,000","-296,500","0","0","0","2,006,500","2,303,000","-296,500",
" ","2352  ","佳世達          ","1,598,000","1,894,000","-296,000","0","0","0","1,598,000","1,894,000","-296,000",
" ","6525  ","捷敏-KY         ","272,000","558,000","-286,000","0","0","0","272,000","558,000","-286,000",
" ","6451  ","訊芯-KY         ","24,000","304,000","-280,000","0","0","0","24,000","304,000","-280,000",
" ","9938  ","百和            ","211,000","488,823","-277,823","0","0","0","211,000","488,823","-277,823",
" ","2012  ","春雨            ","1,514,000","1,788,000","-274,000","0","0","0","1,514,000","1,788,000","-274,000",
" ","6416  ","瑞祺電通        ","21,000","292,000","-271,000","0","0","0","21,000","292,000","-271,000",
" ",="00655L","國泰中國A50正2  ","200,000","469,000","-269,000","0","0","0","200,000","469,000","-269,000",
" ","9933  ","中鼎            ","368,000","635,000","-267,000","0","0","0","368,000","635,000","-267,000",
" ","2241  ","艾姆勒          ","34,000","299,000","-265,000","0","0","0","34,000","299,000","-265,000",
" ","5285  ","界霖            ","733,000","993,000","-260,000","0","0","0","733,000","993,000","-260,000",
" ",="00640L","富邦日本正2     ","0","257,000","-257,000","0","0","0","0","257,000","-257,000",
" ","8249  ","菱光            ","290,000","546,000","-256,000","0","0","0","290,000","546,000","-256,000",
" ","2332  ","友訊            ","386,000","639,000","-253,000","0","0","0","386,000","639,000","-253,000",
" ","4906  ","正文            ","354,000","604,000","-250,000","0","0","0","354,000","604,000","-250,000",
" ","3030  ","德律            ","157,000","406,000","-249,000","0","0","0","157,000","406,000","-249,000",
" ","5607  ","遠雄港          ","123,000","370,000","-247,000","0","0","0","123,000","370,000","-247,000",
" ",="00738U","期元大道瓊白銀  ","7,000","253,000","-246,000","0","0","0","7,000","253,000","-246,000",
" ","8271  ","宇瞻            ","197,000","442,000","-245,000","0","0","0","197,000","442,000","-245,000",
" ","3041  ","揚智            ","318,003","562,000","-243,997","0","0","0","318,003","562,000","-243,997",
" ","2345  ","智邦            ","984,370","1,227,351","-242,981","0","0","0","984,370","1,227,351","-242,981",
" ","2431  ","聯昌            ","181,000","423,000","-242,000","0","0","0","181,000","423,000","-242,000",
" ","3045  ","台灣大          ","529,626","769,000","-239,374","0","0","0","529,626","769,000","-239,374",
" ","1460  ","宏遠            ","28,548","266,548","-238,000","0","0","0","28,548","266,548","-238,000",
" ","6215  ","和椿            ","923,000","1,155,000","-232,000","0","0","0","923,000","1,155,000","-232,000",
" ","2404  ","漢唐            ","64,000","293,186","-229,186","0","0","0","64,000","293,186","-229,186",
" ","3044  ","健鼎            ","375,000","594,302","-219,302","0","0","0","375,000","594,302","-219,302",
" ","2032  ","新鋼            ","63,000","282,000","-219,000","0","0","0","63,000","282,000","-219,000",
" ",="00631L","元大台灣50正2   ","109,000","325,000","-216,000","0","0","0","109,000","325,000","-216,000",
" ","2913  ","農林            ","375,000","591,000","-216,000","0","0","0","375,000","591,000","-216,000",
" ",="00752 ","中信中國50      ","68,000","283,000","-215,000","0","0","0","68,000","283,000","-215,000",
" ","8103  ","瀚荃            ","328,000","541,000","-213,000","0","0","0","328,000","541,000","-213,000",
" ","2457  ","飛宏            ","1,594,000","1,806,000","-212,000","0","0","0","1,594,000","1,806,000","-212,000",
" ","5521  ","工信            ","631,000","840,000","-209,000","0","0","0","631,000","840,000","-209,000",
" ",="00710B","FH彭博高收益債  ","17,000","222,000","-205,000","0","0","0","17,000","222,000","-205,000",
" ","2420  ","新巨            ","84,000","289,000","-205,000","0","0","0","84,000","289,000","-205,000",
" ","1904  ","正隆            ","504,469","702,000","-197,531","0","0","0","504,469","702,000","-197,531",
" ","8464  ","億豐            ","180,000","376,109","-196,109","0","0","0","180,000","376,109","-196,109",
" ","1702  ","南僑            ","54,000","247,000","-193,000","0","0","0","54,000","247,000","-193,000",
" ","3024  ","憶聲            ","13,000","206,000","-193,000","0","0","0","13,000","206,000","-193,000",
" ","3023  ","信邦            ","239,000","430,068","-191,068","0","0","0","239,000","430,068","-191,068",
" ","1402  ","遠東新          ","3,543,000","3,732,000","-189,000","0","0","0","3,543,000","3,732,000","-189,000",
" ","5388  ","中磊            ","73,000","261,000","-188,000","0","0","0","73,000","261,000","-188,000",
" ","1736  ","喬山            ","117,000","304,000","-187,000","0","0","0","117,000","304,000","-187,000",
" ",="00850 ","元大臺灣ESG永續 ","12,000","195,000","-183,000","0","0","0","12,000","195,000","-183,000",
" ","2464  ","盟立            ","69,000","252,000","-183,000","0","0","0","69,000","252,000","-183,000",
" ","2481  ","強茂            ","2,946,640","3,123,050","-176,410","0","0","0","2,946,640","3,123,050","-176,410",
" ","3027  ","盛達            ","1,399,000","1,575,000","-176,000","0","0","0","1,399,000","1,575,000","-176,000",
" ","6288  ","聯嘉            ","30,000","206,000","-176,000","0","0","0","30,000","206,000","-176,000",
" ","1616  ","億泰            ","40,000","214,000","-174,000","0","0","0","40,000","214,000","-174,000",
" ","1215  ","卜蜂            ","81,000","248,088","-167,088","0","0","0","81,000","248,088","-167,088",
" ","2727  ","王品            ","642,000","804,000","-162,000","0","0","0","642,000","804,000","-162,000",
" ","1227  ","佳格            ","156,360","316,247","-159,887","0","0","0","156,360","316,247","-159,887",
" ","6152  ","百一            ","21,000","179,000","-158,000","0","0","0","21,000","179,000","-158,000",
" ","3665  ","貿聯-KY         ","84,000","241,000","-157,000","0","0","0","84,000","241,000","-157,000",
" ","5876  ","上海商銀        ","2,399,000","2,555,336","-156,336","0","0","0","2,399,000","2,555,336","-156,336",
" ","1305  ","華夏            ","2,422,000","2,578,000","-156,000","0","0","0","2,422,000","2,578,000","-156,000",
" ","4935  ","茂林-KY         ","42,000","196,000","-154,000","0","0","0","42,000","196,000","-154,000",
" ","3669  ","圓展            ","87,000","240,000","-153,000","0","0","0","87,000","240,000","-153,000",
" ","8033  ","雷虎            ","0","150,000","-150,000","0","0","0","0","150,000","-150,000",
" ","9802  ","鈺齊-KY         ","17,200","165,000","-147,800","0","0","0","17,200","165,000","-147,800",
" ","6698  ","旭暉應材        ","205,000","351,000","-146,000","0","0","0","205,000","351,000","-146,000",
" ","1597  ","直得            ","42,002","188,000","-145,998","0","0","0","42,002","188,000","-145,998",
" ",="00653L","富邦印度正2     ","12,000","151,000","-139,000","0","0","0","12,000","151,000","-139,000",
" ","1337  ","再生-KY         ","104,000","242,000","-138,000","0","0","0","104,000","242,000","-138,000",
" ","2478  ","大毅            ","159,000","297,000","-138,000","0","0","0","159,000","297,000","-138,000",
" ","2482  ","連宇            ","338,000","474,000","-136,000","0","0","0","338,000","474,000","-136,000",
" ","5243  ","乙盛-KY         ","150,000","284,000","-134,000","0","0","0","150,000","284,000","-134,000",
" ","2832  ","台產            ","69,000","202,000","-133,000","0","0","0","69,000","202,000","-133,000",
" ",="00876 ","元大未來關鍵科技","200","133,000","-132,800","0","0","0","200","133,000","-132,800",
" ","3583  ","辛耘            ","23,000","155,000","-132,000","0","0","0","23,000","155,000","-132,000",
" ","2451  ","創見            ","144,000","273,000","-129,000","0","0","0","144,000","273,000","-129,000",
" ","2483  ","百容            ","124,000","253,000","-129,000","0","0","0","124,000","253,000","-129,000",
" ","910861","神州-DR         ","119,000","248,000","-129,000","0","0","0","119,000","248,000","-129,000",
" ","2915  ","潤泰全          ","770,660","899,524","-128,864","0","0","0","770,660","899,524","-128,864",
" ","2101  ","南港            ","61,000","188,000","-127,000","0","0","0","61,000","188,000","-127,000",
" ","3058  ","立德            ","627,000","754,000","-127,000","0","0","0","627,000","754,000","-127,000",
" ","3346  ","麗清            ","78,000","203,000","-125,000","0","0","0","78,000","203,000","-125,000",
" ","6592  ","和潤企業        ","167,000","291,000","-124,000","0","0","0","167,000","291,000","-124,000",
" ","2102  ","泰豐            ","110,000","232,000","-122,000","0","0","0","110,000","232,000","-122,000",
" ","3588  ","通嘉            ","927,000","1,048,000","-121,000","0","0","0","927,000","1,048,000","-121,000",
" ","3504  ","揚明光          ","116,000","235,000","-119,000","0","0","0","116,000","235,000","-119,000",
" ","1476  ","儒鴻            ","183,005","298,612","-115,607","0","0","0","183,005","298,612","-115,607",
" ",="00673R","期元大S&P原油反1","0","114,000","-114,000","0","0","0","0","114,000","-114,000",
" ","3708  ","上緯投控        ","240,000","351,000","-111,000","0","0","0","240,000","351,000","-111,000",
" ",="0056  ","元大高股息      ","224,444","335,000","-110,556","0","0","0","224,444","335,000","-110,556",
" ","4943  ","康控-KY         ","95,000","205,000","-110,000","0","0","0","95,000","205,000","-110,000",
" ","1536  ","和大            ","393,000","501,000","-108,000","0","0","0","393,000","501,000","-108,000",
" ","4536  ","拓凱            ","29,000","136,868","-107,868","0","0","0","29,000","136,868","-107,868",
" ",="00692 ","富邦公司治理    ","5,000","111,000","-106,000","0","0","0","5,000","111,000","-106,000",
" ","2211  ","長榮鋼          ","89,000","195,000","-106,000","0","0","0","89,000","195,000","-106,000",
" ","3094  ","聯傑            ","985,000","1,090,000","-105,000","0","0","0","985,000","1,090,000","-105,000",
" ","3028  ","增你強          ","79,000","183,000","-104,000","0","0","0","79,000","183,000","-104,000",
" ","3036  ","文曄            ","464,000","567,292","-103,292","0","0","0","464,000","567,292","-103,292",
"*","2395  ","研華            ","518,097","620,452","-102,355","0","0","0","518,097","620,452","-102,355",
" ","2380  ","虹光            ","13,000","114,000","-101,000","0","0","0","13,000","114,000","-101,000",
" ",="032927","台光電國票0B購01","0","100,000","-100,000","0","0","0","0","100,000","-100,000",
" ",="033337","台玻永豐0B購02  ","0","100,000","-100,000","0","0","0","0","100,000","-100,000",
" ","2207  ","和泰車          ","166,000","266,000","-100,000","0","0","0","166,000","266,000","-100,000",
" ","3022  ","威強電          ","57,000","156,000","-99,000","0","0","0","57,000","156,000","-99,000",
" ","2613  ","中櫃            ","825,000","920,000","-95,000","0","0","0","825,000","920,000","-95,000",
" ","1737  ","臺鹽            ","21,000","113,000","-92,000","0","0","0","21,000","113,000","-92,000",
" ","3338  ","泰碩            ","37,000","129,000","-92,000","0","0","0","37,000","129,000","-92,000",
" ","6669  ","緯穎            ","193,100","285,004","-91,904","0","0","0","193,100","285,004","-91,904",
" ","2049  ","上銀            ","386,000","477,712","-91,712","0","0","0","386,000","477,712","-91,712",
" ","1717  ","長興            ","1,154,000","1,245,000","-91,000","0","0","0","1,154,000","1,245,000","-91,000",
" ","2417  ","圓剛            ","95,000","185,000","-90,000","0","0","0","95,000","185,000","-90,000",
" ","3149  ","正達            ","211,000","301,000","-90,000","0","0","0","211,000","301,000","-90,000",
" ","4532  ","瑞智            ","79,000","169,000","-90,000","0","0","0","79,000","169,000","-90,000",
" ","3025  ","星通            ","118,000","207,000","-89,000","0","0","0","118,000","207,000","-89,000",
" ","3257  ","虹冠電          ","282,000","370,000","-88,000","0","0","0","282,000","370,000","-88,000",
" ","2849  ","安泰銀          ","14,000","101,000","-87,000","0","0","0","14,000","101,000","-87,000",
" ","2923  ","鼎固-KY         ","0","87,000","-87,000","0","0","0","0","87,000","-87,000",
" ","1533  ","車王電          ","57,000","143,000","-86,000","0","0","0","57,000","143,000","-86,000",
" ","2371  ","大同            ","1,143,000","1,227,000","-84,000","0","0","0","1,143,000","1,227,000","-84,000",
" ","6533  ","晶心科          ","306,000","390,000","-84,000","0","0","0","306,000","390,000","-84,000",
" ","9902  ","台火            ","15,000","99,000","-84,000","0","0","0","15,000","99,000","-84,000",
" ","6196  ","帆宣            ","38,000","120,000","-82,000","0","0","0","38,000","120,000","-82,000",
" ","4576  ","大銀微系統      ","11,000","92,000","-81,000","0","0","0","11,000","92,000","-81,000",
" ","1528  ","恩德            ","364,000","442,000","-78,000","0","0","0","364,000","442,000","-78,000",
" ","5269  ","祥碩            ","136,000","214,000","-78,000","0","0","0","136,000","214,000","-78,000",
" ","2477  ","美隆電          ","37,000","114,000","-77,000","0","0","0","37,000","114,000","-77,000",
" ","1338  ","廣華-KY         ","16,000","91,000","-75,000","0","0","0","16,000","91,000","-75,000",
" ","1524  ","耿鼎            ","51,000","125,000","-74,000","0","0","0","51,000","125,000","-74,000",
" ","3092  ","鴻碩            ","157,001","230,000","-72,999","0","0","0","157,001","230,000","-72,999",
" ",="038114","台積電凱基11購04","0","70,000","-70,000","0","0","0","0","70,000","-70,000",
" ",="088791","華通群益0B購01  ","0","70,000","-70,000","0","0","0","0","70,000","-70,000",
" ","6283  ","淳安            ","406,000","476,000","-70,000","0","0","0","406,000","476,000","-70,000",
" ",="00636 ","國泰中國A50     ","116,000","185,000","-69,000","0","0","0","116,000","185,000","-69,000",
" ","1532  ","勤美            ","75,000","144,000","-69,000","0","0","0","75,000","144,000","-69,000",
" ",="00665L","富邦恒生國企正2 ","14,000","81,000","-67,000","0","0","0","14,000","81,000","-67,000",
" ","1459  ","聯發            ","61,000","126,023","-65,023","0","0","0","61,000","126,023","-65,023",
" ","6165  ","浪凡            ","36,000","100,000","-64,000","0","0","0","36,000","100,000","-64,000",
" ","2527  ","宏璟            ","80,000","143,000","-63,000","0","0","0","80,000","143,000","-63,000",
" ","6141  ","柏承            ","26,000","89,000","-63,000","0","0","0","26,000","89,000","-63,000",
" ","1612  ","宏泰            ","705,000","767,000","-62,000","0","0","0","705,000","767,000","-62,000",
" ","2008  ","高興昌          ","504,000","566,000","-62,000","0","0","0","504,000","566,000","-62,000",
" ","5871  ","中租-KY         ","1,326,000","1,387,875","-61,875","0","0","0","1,326,000","1,387,875","-61,875",
" ",="00669R","國泰美國道瓊反1 ","28,000","89,000","-61,000","0","0","0","28,000","89,000","-61,000",
" ",="00664R","國泰臺灣加權反1 ","30,000","90,000","-60,000","0","0","0","30,000","90,000","-60,000",
" ",="036819","健策元富0C購01  ","0","60,000","-60,000","0","0","0","0","60,000","-60,000",
" ","2836  ","高雄銀          ","29,000","89,000","-60,000","0","0","0","29,000","89,000","-60,000",
" ","8028  ","昇陽半導體      ","329,000","389,000","-60,000","0","0","0","329,000","389,000","-60,000",
" ","6668  ","中揚光          ","39,000","98,000","-59,000","0","0","0","39,000","98,000","-59,000",
" ","6214  ","精誠            ","156,000","214,000","-58,000","0","0","0","156,000","214,000","-58,000",
" ","3535  ","晶彩科          ","52,000","108,000","-56,000","0","0","0","52,000","108,000","-56,000",
" ","6768  ","志強-KY         ","3,000","59,000","-56,000","0","0","0","3,000","59,000","-56,000",
" ",="006205","富邦上証        ","20,000","75,000","-55,000","0","0","0","20,000","75,000","-55,000",
" ",="038799","景碩群益12購02  ","0","55,000","-55,000","0","0","0","0","55,000","-55,000",
" ","1110  ","東泥            ","1,000","56,000","-55,000","0","0","0","1,000","56,000","-55,000",
" ","1219  ","福壽            ","45,000","100,000","-55,000","0","0","0","45,000","100,000","-55,000",
" ","2374  ","佳能            ","18,000","73,000","-55,000","0","0","0","18,000","73,000","-55,000",
" ","8367  ","建新國際        ","37,000","91,000","-54,000","0","0","0","37,000","91,000","-54,000",
" ","6591  ","動力-KY         ","28,000","81,000","-53,000","0","0","0","28,000","81,000","-53,000",
" ","2501  ","國建            ","59,000","111,000","-52,000","0","0","0","59,000","111,000","-52,000",
" ",="00701 ","國泰股利精選30  ","18,000","69,000","-51,000","0","0","0","18,000","69,000","-51,000",
" ","2493  ","揚博            ","76,000","127,000","-51,000","0","0","0","76,000","127,000","-51,000",
