"110年07月20日 外資及陸資買賣超彙總表"
,,,"外資及陸資(不含外資自營商)",,,"外資自營商",,,"外資及陸資",,,
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數",
" ","1806  ","冠軍            ","212,000","965,000","-753,000","0","0","0","212,000","965,000","-753,000",
" ","2461  ","光群雷          ","656,000","1,405,000","-749,000","0","0","0","656,000","1,405,000","-749,000",
" ","2458  ","義隆            ","515,000","1,245,000","-730,000","0","0","0","515,000","1,245,000","-730,000",
" ","2498  ","宏達電          ","586,000","1,315,240","-729,240","0","0","0","586,000","1,315,240","-729,240",
" ","2007  ","燁興            ","7,958,000","8,666,000","-708,000","0","0","0","7,958,000","8,666,000","-708,000",
" ","5876  ","上海商銀        ","459,000","1,157,600","-698,600","0","0","0","459,000","1,157,600","-698,600",
" ","2436  ","偉詮電          ","1,514,000","2,199,000","-685,000","0","0","0","1,514,000","2,199,000","-685,000",
" ","1905  ","華紙            ","921,000","1,603,000","-682,000","0","0","0","921,000","1,603,000","-682,000",
" ","1517  ","利奇            ","237,000","914,000","-677,000","0","0","0","237,000","914,000","-677,000",
" ","2331  ","精英            ","200,000","861,000","-661,000","0","0","0","200,000","861,000","-661,000",
" ","1337  ","再生-KY         ","75,000","729,000","-654,000","0","0","0","75,000","729,000","-654,000",
" ","9105  ","泰金寶-DR       ","548,000","1,196,793","-648,793","0","0","0","548,000","1,196,793","-648,793",
" ","6278  ","台表科          ","320,000","953,000","-633,000","0","0","0","320,000","953,000","-633,000",
" ","2342  ","茂矽            ","3,181,070","3,808,500","-627,430","0","0","0","3,181,070","3,808,500","-627,430",
" ","2491  ","吉祥全          ","1,868,000","2,483,000","-615,000","0","0","0","1,868,000","2,483,000","-615,000",
" ","9921  ","巨大            ","685,122","1,295,033","-609,911","0","0","0","685,122","1,295,033","-609,911",
" ","3041  ","揚智            ","632,000","1,238,500","-606,500","0","0","0","632,000","1,238,500","-606,500",
" ","3059  ","華晶科          ","717,000","1,321,000","-604,000","0","0","0","717,000","1,321,000","-604,000",
" ","910861","神州-DR         ","0","601,000","-601,000","0","0","0","0","601,000","-601,000",
" ","6141  ","柏承            ","78,000","673,000","-595,000","0","0","0","78,000","673,000","-595,000",
" ","1216  ","統一            ","1,133,000","1,692,800","-559,800","0","0","0","1,133,000","1,692,800","-559,800",
" ","4989  ","榮科            ","727,000","1,268,000","-541,000","0","0","0","727,000","1,268,000","-541,000",
" ","1612  ","宏泰            ","271,000","811,000","-540,000","0","0","0","271,000","811,000","-540,000",
" ","2106  ","建大            ","153,000","685,000","-532,000","0","0","0","153,000","685,000","-532,000",
" ","2486  ","一詮            ","32,000","563,000","-531,000","0","0","0","32,000","563,000","-531,000",
" ","1440  ","南紡            ","2,028,000","2,557,100","-529,100","0","0","0","2,028,000","2,557,100","-529,100",
" ","1717  ","長興            ","724,000","1,248,000","-524,000","0","0","0","724,000","1,248,000","-524,000",
" ",="006208","富邦台50        ","28,178","528,000","-499,822","0","0","0","28,178","528,000","-499,822",
" ","3380  ","明泰            ","402,000","901,000","-499,000","0","0","0","402,000","901,000","-499,000",
" ","3708  ","上緯投控        ","105,000","603,000","-498,000","0","0","0","105,000","603,000","-498,000",
" ","4958  ","臻鼎-KY         ","1,103,000","1,596,885","-493,885","0","0","0","1,103,000","1,596,885","-493,885",
" ","6477  ","安集            ","294,000","778,000","-484,000","0","0","0","294,000","778,000","-484,000",
" ","5469  ","瀚宇博          ","301,000","781,000","-480,000","0","0","0","301,000","781,000","-480,000",
" ","1444  ","力麗            ","507,000","985,000","-478,000","0","0","0","507,000","985,000","-478,000",
" ","2032  ","新鋼            ","2,767,000","3,245,000","-478,000","0","0","0","2,767,000","3,245,000","-478,000",
" ","1515  ","力山            ","215,000","689,000","-474,000","0","0","0","215,000","689,000","-474,000",
" ","1310  ","台苯            ","832,000","1,304,000","-472,000","0","0","0","832,000","1,304,000","-472,000",
" ","6282  ","康舒            ","191,000","659,000","-468,000","0","0","0","191,000","659,000","-468,000",
" ","2801  ","彰銀            ","2,082,000","2,546,000","-464,000","0","0","0","2,082,000","2,546,000","-464,000",
" ","3050  ","鈺德            ","26,000","490,000","-464,000","0","0","0","26,000","490,000","-464,000",
" ","3682  ","亞太電          ","58,000","522,000","-464,000","0","0","0","58,000","522,000","-464,000",
" ","2509  ","全坤建          ","32,000","488,000","-456,000","0","0","0","32,000","488,000","-456,000",
" ","2012  ","春雨            ","410,100","865,000","-454,900","0","0","0","410,100","865,000","-454,900",
" ","2358  ","廷鑫            ","1,035,000","1,481,000","-446,000","0","0","0","1,035,000","1,481,000","-446,000",
" ","4952  ","凌通            ","3,848,000","4,292,107","-444,107","0","0","0","3,848,000","4,292,107","-444,107",
" ","3031  ","佰鴻            ","30,000","465,000","-435,000","0","0","0","30,000","465,000","-435,000",
" ","3047  ","訊舟            ","23,000","457,000","-434,000","0","0","0","23,000","457,000","-434,000",
" ",="00692 ","富邦公司治理    ","36,000","454,000","-418,000","0","0","0","36,000","454,000","-418,000",
" ","2375  ","凱美            ","216,000","633,000","-417,000","0","0","0","216,000","633,000","-417,000",
" ","2495  ","普安            ","136,000","552,000","-416,000","0","0","0","136,000","552,000","-416,000",
" ","3356  ","奇偶            ","281,000","693,000","-412,000","0","0","0","281,000","693,000","-412,000",
" ","1456  ","怡華            ","367,000","777,000","-410,000","0","0","0","367,000","777,000","-410,000",
" ","8028  ","昇陽半導體      ","130,000","538,000","-408,000","0","0","0","130,000","538,000","-408,000",
" ",="00763U","期街口道瓊銅    ","0","400,000","-400,000","0","0","0","0","400,000","-400,000",
" ","3062  ","建漢            ","666,000","1,065,000","-399,000","0","0","0","666,000","1,065,000","-399,000",
" ","2349  ","錸德            ","127,000","525,000","-398,000","0","0","0","127,000","525,000","-398,000",
" ","8163  ","達方            ","404,000","800,000","-396,000","0","0","0","404,000","800,000","-396,000",
" ","4967  ","十銓            ","569,000","963,000","-394,000","0","0","0","569,000","963,000","-394,000",
" ","2642  ","宅配通          ","359,000","752,000","-393,000","0","0","0","359,000","752,000","-393,000",
" ","8021  ","尖點            ","1,289,000","1,677,000","-388,000","0","0","0","1,289,000","1,677,000","-388,000",
" ","6209  ","今國光          ","106,000","493,000","-387,000","0","0","0","106,000","493,000","-387,000",
" ","2476  ","鉅祥            ","3,907,000","4,292,058","-385,058","0","0","0","3,907,000","4,292,058","-385,058",
" ","2385  ","群光            ","357,000","738,835","-381,835","0","0","0","357,000","738,835","-381,835",
" ","3406  ","玉晶光          ","348,100","729,000","-380,900","0","0","0","348,100","729,000","-380,900",
" ","1789  ","神隆            ","240,000","615,010","-375,010","0","0","0","240,000","615,010","-375,010",
" ","2426  ","鼎元            ","413,000","778,000","-365,000","0","0","0","413,000","778,000","-365,000",
" ",="00640L","富邦日本正2     ","0","364,000","-364,000","0","0","0","0","364,000","-364,000",
" ","3048  ","益登            ","523,000","886,000","-363,000","0","0","0","523,000","886,000","-363,000",
" ","2363  ","矽統            ","1,370,000","1,730,000","-360,000","0","0","0","1,370,000","1,730,000","-360,000",
" ","1536  ","和大            ","133,000","492,000","-359,000","0","0","0","133,000","492,000","-359,000",
" ","3019  ","亞光            ","992,000","1,340,125","-348,125","0","0","0","992,000","1,340,125","-348,125",
" ","5471  ","松翰            ","2,348,000","2,696,000","-348,000","0","0","0","2,348,000","2,696,000","-348,000",
" ","2439  ","美律            ","115,000","458,496","-343,496","0","0","0","115,000","458,496","-343,496",
" ","1466  ","聚隆            ","604,000","934,000","-330,000","0","0","0","604,000","934,000","-330,000",
" ","4414  ","如興            ","147,000","477,000","-330,000","0","0","0","147,000","477,000","-330,000",
" ","3029  ","零壹            ","154,000","483,000","-329,000","0","0","0","154,000","483,000","-329,000",
" ","2357  ","華碩            ","572,100","900,782","-328,682","0","0","0","572,100","900,782","-328,682",
" ","9919  ","康那香          ","894,000","1,221,000","-327,000","0","0","0","894,000","1,221,000","-327,000",
" ","2464  ","盟立            ","114,000","437,000","-323,000","0","0","0","114,000","437,000","-323,000",
" ","2431  ","聯昌            ","44,000","364,000","-320,000","0","0","0","44,000","364,000","-320,000",
" ","2233  ","宇隆            ","96,000","415,000","-319,000","0","0","0","96,000","415,000","-319,000",
" ","1734  ","杏輝            ","433,000","744,000","-311,000","0","0","0","433,000","744,000","-311,000",
" ","6451  ","訊芯-KY         ","9,000","312,000","-303,000","0","0","0","9,000","312,000","-303,000",
" ","6706  ","惠特            ","208,000","510,000","-302,000","0","0","0","208,000","510,000","-302,000",
" ","1708  ","東鹼            ","356,000","654,000","-298,000","0","0","0","356,000","654,000","-298,000",
" ","9938  ","百和            ","476,100","771,288","-295,188","0","0","0","476,100","771,288","-295,188",
" ","1904  ","正隆            ","461,000","754,000","-293,000","0","0","0","461,000","754,000","-293,000",
" ","3003  ","健和興          ","1,354,000","1,647,000","-293,000","0","0","0","1,354,000","1,647,000","-293,000",
" ","2390  ","云辰            ","0","285,000","-285,000","0","0","0","0","285,000","-285,000",
" ","3030  ","德律            ","122,000","405,000","-283,000","0","0","0","122,000","405,000","-283,000",
" ","4927  ","泰鼎-KY         ","90,000","369,000","-279,000","0","0","0","90,000","369,000","-279,000",
" ","5243  ","乙盛-KY         ","302,000","581,000","-279,000","0","0","0","302,000","581,000","-279,000",
" ","6251  ","定穎            ","748,000","1,026,000","-278,000","0","0","0","748,000","1,026,000","-278,000",
" ","3665  ","貿聯-KY         ","144,000","418,170","-274,170","0","0","0","144,000","418,170","-274,170",
" ","2809  ","京城銀          ","404,000","678,000","-274,000","0","0","0","404,000","678,000","-274,000",
" ","5521  ","工信            ","330,000","604,000","-274,000","0","0","0","330,000","604,000","-274,000",
" ","6168  ","宏齊            ","1,646,000","1,918,000","-272,000","0","0","0","1,646,000","1,918,000","-272,000",
" ","2009  ","第一銅          ","625,000","895,000","-270,000","0","0","0","625,000","895,000","-270,000",
" ","2421  ","建準            ","170,000","438,000","-268,000","0","0","0","170,000","438,000","-268,000",
" ","2377  ","微星            ","726,010","982,428","-256,418","0","0","0","726,010","982,428","-256,418",
" ","6592  ","和潤企業        ","132,000","388,000","-256,000","0","0","0","132,000","388,000","-256,000",
" ","3622  ","洋華            ","36,000","289,000","-253,000","0","0","0","36,000","289,000","-253,000",
" ","2024  ","志聯            ","223,000","475,000","-252,000","0","0","0","223,000","475,000","-252,000",
" ","8429  ","金麗-KY         ","119,000","370,000","-251,000","0","0","0","119,000","370,000","-251,000",
" ","2415  ","錩新            ","374,000","622,000","-248,000","0","0","0","374,000","622,000","-248,000",
" ","3645  ","達邁            ","31,000","279,000","-248,000","0","0","0","31,000","279,000","-248,000",
" ","1906  ","寶隆            ","70,000","312,000","-242,000","0","0","0","70,000","312,000","-242,000",
" ","1519  ","華城            ","198,000","439,000","-241,000","0","0","0","198,000","439,000","-241,000",
" ","3669  ","圓展            ","66,000","307,000","-241,000","0","0","0","66,000","307,000","-241,000",
" ","6213  ","聯茂            ","689,100","929,698","-240,598","0","0","0","689,100","929,698","-240,598",
" ","2387  ","精元            ","92,000","332,000","-240,000","0","0","0","92,000","332,000","-240,000",
" ","1711  ","永光            ","542,000","780,000","-238,000","0","0","0","542,000","780,000","-238,000",
" ","1762  ","中化生          ","392,000","629,000","-237,000","0","0","0","392,000","629,000","-237,000",
" ",="00665L","富邦恒生國企正2 ","3,000","238,000","-235,000","0","0","0","3,000","238,000","-235,000",
" ","2356  ","英業達          ","7,265,000","7,499,500","-234,500","0","0","0","7,265,000","7,499,500","-234,500",
" ","1417  ","嘉裕            ","424,000","658,000","-234,000","0","0","0","424,000","658,000","-234,000",
" ","2611  ","志信            ","1,790,000","2,023,000","-233,000","0","0","0","1,790,000","2,023,000","-233,000",
" ","3035  ","智原            ","269,000","499,200","-230,200","0","0","0","269,000","499,200","-230,200",
" ","4746  ","台耀            ","417,000","643,000","-226,000","0","0","0","417,000","643,000","-226,000",
" ","2338  ","光罩            ","3,039,000","3,260,000","-221,000","0","0","0","3,039,000","3,260,000","-221,000",
" ","2231  ","為升            ","104,000","321,000","-217,000","0","0","0","104,000","321,000","-217,000",
" ","1598  ","岱宇            ","48,000","264,000","-216,000","0","0","0","48,000","264,000","-216,000",
" ","3058  ","立德            ","718,000","934,000","-216,000","0","0","0","718,000","934,000","-216,000",
" ","4739  ","康普            ","802,000","1,016,909","-214,909","0","0","0","802,000","1,016,909","-214,909",
" ","3038  ","全台            ","86,000","299,000","-213,000","0","0","0","86,000","299,000","-213,000",
" ","2633  ","台灣高鐵        ","735,000","943,400","-208,400","0","0","0","735,000","943,400","-208,400",
" ","2049  ","上銀            ","110,694","317,538","-206,844","0","0","0","110,694","317,538","-206,844",
" ","1611  ","中電            ","22,000","226,000","-204,000","0","0","0","22,000","226,000","-204,000",
" ","2376  ","技嘉            ","1,115,408","1,313,804","-198,396","0","0","0","1,115,408","1,313,804","-198,396",
" ","2013  ","中鋼構          ","142,000","340,000","-198,000","0","0","0","142,000","340,000","-198,000",
" ","2723  ","美食-KY         ","98,000","293,000","-195,000","0","0","0","98,000","293,000","-195,000",
" ","3702  ","大聯大          ","1,017,000","1,210,300","-193,300","0","0","0","1,017,000","1,210,300","-193,300",
" ","4956  ","光鋐            ","1,155,000","1,348,000","-193,000","0","0","0","1,155,000","1,348,000","-193,000",
" ","6164  ","華興            ","145,000","338,000","-193,000","0","0","0","145,000","338,000","-193,000",
" ","2419  ","仲琦            ","8,000","199,000","-191,000","0","0","0","8,000","199,000","-191,000",
" ","1532  ","勤美            ","29,000","218,000","-189,000","0","0","0","29,000","218,000","-189,000",
" ","6235  ","華孚            ","101,000","289,000","-188,000","0","0","0","101,000","289,000","-188,000",
" ","8213  ","志超            ","371,000","552,000","-181,000","0","0","0","371,000","552,000","-181,000",
" ","1597  ","直得            ","120,002","301,000","-180,998","0","0","0","120,002","301,000","-180,998",
" ","1108  ","幸福            ","66,064","247,000","-180,936","0","0","0","66,064","247,000","-180,936",
" ","1219  ","福壽            ","44,000","222,000","-178,000","0","0","0","44,000","222,000","-178,000",
" ","1452  ","宏益            ","141,000","318,000","-177,000","0","0","0","141,000","318,000","-177,000",
" ","2413  ","環科            ","61,000","238,000","-177,000","0","0","0","61,000","238,000","-177,000",
" ","3605  ","宏致            ","964,000","1,139,000","-175,000","0","0","0","964,000","1,139,000","-175,000",
" ","2485  ","兆赫            ","603,000","777,000","-174,000","0","0","0","603,000","777,000","-174,000",
" ","3008  ","大立光          ","37,010","208,314","-171,304","0","0","0","37,010","208,314","-171,304",
" ",="00653L","富邦印度正2     ","32,000","203,000","-171,000","0","0","0","32,000","203,000","-171,000",
" ","1783  ","和康生          ","331,000","502,000","-171,000","0","0","0","331,000","502,000","-171,000",
" ","6224  ","聚鼎            ","480,000","651,000","-171,000","0","0","0","480,000","651,000","-171,000",
" ","2605  ","新興            ","3,839,000","4,006,000","-167,000","0","0","0","3,839,000","4,006,000","-167,000",
" ","2913  ","農林            ","292,000","456,000","-164,000","0","0","0","292,000","456,000","-164,000",
" ","4532  ","瑞智            ","94,000","256,000","-162,000","0","0","0","94,000","256,000","-162,000",
" ","2211  ","長榮鋼          ","77,000","238,000","-161,000","0","0","0","77,000","238,000","-161,000",
" ","3023  ","信邦            ","318,000","479,000","-161,000","0","0","0","318,000","479,000","-161,000",
" ","2109  ","華豐            ","6,000","165,000","-159,000","0","0","0","6,000","165,000","-159,000",
" ","2365  ","昆盈            ","17,000","174,000","-157,000","0","0","0","17,000","174,000","-157,000",
" ","2497  ","怡利電          ","219,000","375,000","-156,000","0","0","0","219,000","375,000","-156,000",
" ","2912  ","統一超          ","144,000","299,425","-155,425","0","0","0","144,000","299,425","-155,425",
" ","6226  ","光鼎            ","2,054,118","2,208,000","-153,882","0","0","0","2,054,118","2,208,000","-153,882",
" ","1589  ","永冠-KY         ","70,000","221,000","-151,000","0","0","0","70,000","221,000","-151,000",
" ","3024  ","憶聲            ","29,000","180,000","-151,000","0","0","0","29,000","180,000","-151,000",
" ","6698  ","旭暉應材        ","73,000","224,000","-151,000","0","0","0","73,000","224,000","-151,000",
" ","3419  ","譁裕            ","93,000","238,000","-145,000","0","0","0","93,000","238,000","-145,000",
" ","6152  ","百一            ","19,000","164,000","-145,000","0","0","0","19,000","164,000","-145,000",
" ","3583  ","辛耘            ","30,000","174,000","-144,000","0","0","0","30,000","174,000","-144,000",
" ","1460  ","宏遠            ","44,000","187,118","-143,118","0","0","0","44,000","187,118","-143,118",
" ","3413  ","京鼎            ","149,000","291,000","-142,000","0","0","0","149,000","291,000","-142,000",
" ","4133  ","亞諾法          ","185,000","327,000","-142,000","0","0","0","185,000","327,000","-142,000",
" ","6239  ","力成            ","247,000","386,100","-139,100","0","0","0","247,000","386,100","-139,100",
" ","2107  ","厚生            ","42,000","181,000","-139,000","0","0","0","42,000","181,000","-139,000",
" ","2597  ","潤弘            ","58,000","197,000","-139,000","0","0","0","58,000","197,000","-139,000",
" ","1702  ","南僑            ","44,000","182,000","-138,000","0","0","0","44,000","182,000","-138,000",
" ","2706  ","第一店          ","19,000","156,000","-137,000","0","0","0","19,000","156,000","-137,000",
" ","6504  ","南六            ","86,000","223,000","-137,000","0","0","0","86,000","223,000","-137,000",
" ","3694  ","海華            ","13,000","147,000","-134,000","0","0","0","13,000","147,000","-134,000",
" ",="00689R","國泰20年美債反1 ","0","133,000","-133,000","0","0","0","0","133,000","-133,000",
" ","2404  ","漢唐            ","266,020","398,534","-132,514","0","0","0","266,020","398,534","-132,514",
" ","3060  ","銘異            ","180,020","312,000","-131,980","0","0","0","180,020","312,000","-131,980",
" ","3092  ","鴻碩            ","71,000","201,000","-130,000","0","0","0","71,000","201,000","-130,000",
" ","8464  ","億豐            ","75,000","204,100","-129,100","0","0","0","75,000","204,100","-129,100",
" ","1434  ","福懋            ","386,000","513,000","-127,000","0","0","0","386,000","513,000","-127,000",
" ","4968  ","立積            ","327,300","452,427","-125,127","0","0","0","327,300","452,427","-125,127",
" ","1618  ","合機            ","128,000","253,000","-125,000","0","0","0","128,000","253,000","-125,000",
" ","1474  ","弘裕            ","50,000","171,000","-121,000","0","0","0","50,000","171,000","-121,000",
" ","4912  ","聯德控股-KY     ","5,000","124,000","-119,000","0","0","0","5,000","124,000","-119,000",
" ","1568  ","倉佑            ","66,000","184,000","-118,000","0","0","0","66,000","184,000","-118,000",
" ","2449  ","京元電子        ","2,318,000","2,436,000","-118,000","0","0","0","2,318,000","2,436,000","-118,000",
" ","9902  ","台火            ","8,000","126,000","-118,000","0","0","0","8,000","126,000","-118,000",
" ","1527  ","鑽全            ","187,000","304,000","-117,000","0","0","0","187,000","304,000","-117,000",
" ","2812  ","台中銀          ","544,000","661,000","-117,000","0","0","0","544,000","661,000","-117,000",
" ","3025  ","星通            ","66,000","183,000","-117,000","0","0","0","66,000","183,000","-117,000",
" ","9933  ","中鼎            ","253,000","368,000","-115,000","0","0","0","253,000","368,000","-115,000",
" ","1903  ","士紙            ","57,000","171,000","-114,000","0","0","0","57,000","171,000","-114,000",
" ","6165  ","浪凡            ","34,000","145,000","-111,000","0","0","0","34,000","145,000","-111,000",
" ",="00850 ","元大臺灣ESG永續 ","42,000","152,000","-110,000","0","0","0","42,000","152,000","-110,000",
" ","6202  ","盛群            ","3,784,000","3,893,041","-109,041","0","0","0","3,784,000","3,893,041","-109,041",
" ","4915  ","致伸            ","286,000","395,000","-109,000","0","0","0","286,000","395,000","-109,000",
" ","3257  ","虹冠電          ","378,000","486,000","-108,000","0","0","0","378,000","486,000","-108,000",
" ","6491  ","晶碩            ","276,000","383,000","-107,000","0","0","0","276,000","383,000","-107,000",
" ","2477  ","美隆電          ","34,000","139,000","-105,000","0","0","0","34,000","139,000","-105,000",
" ","6573  ","虹揚-KY         ","4,000","109,000","-105,000","0","0","0","4,000","109,000","-105,000",
" ","1810  ","和成            ","23,000","126,000","-103,000","0","0","0","23,000","126,000","-103,000",
" ","2305  ","全友            ","137,000","240,000","-103,000","0","0","0","137,000","240,000","-103,000",
" ","5531  ","鄉林            ","259,000","362,000","-103,000","0","0","0","259,000","362,000","-103,000",
" ","3015  ","全漢            ","75,000","175,000","-100,000","0","0","0","75,000","175,000","-100,000",
" ","2015  ","豐興            ","216,000","312,000","-96,000","0","0","0","216,000","312,000","-96,000",
" ","1459  ","聯發            ","31,520","127,000","-95,480","0","0","0","31,520","127,000","-95,480",
" ","1522  ","堤維西          ","10,000","105,000","-95,000","0","0","0","10,000","105,000","-95,000",
" ","1533  ","車王電          ","69,000","164,000","-95,000","0","0","0","69,000","164,000","-95,000",
" ","1325  ","恆大            ","536,100","631,000","-94,900","0","0","0","536,100","631,000","-94,900",
" ","1457  ","宜進            ","223,000","317,000","-94,000","0","0","0","223,000","317,000","-94,000",
" ","2405  ","浩鑫            ","67,000","161,000","-94,000","0","0","0","67,000","161,000","-94,000",
" ","3028  ","增你強          ","37,000","129,000","-92,000","0","0","0","37,000","129,000","-92,000",
" ","4108  ","懷特            ","68,000","158,000","-90,000","0","0","0","68,000","158,000","-90,000",
" ","2062  ","橋椿            ","152,000","240,000","-88,000","0","0","0","152,000","240,000","-88,000",
" ","4564  ","元翎            ","1,124,000","1,212,000","-88,000","0","0","0","1,124,000","1,212,000","-88,000",
" ","1467  ","南緯            ","32,000","119,000","-87,000","0","0","0","32,000","119,000","-87,000",
" ","2911  ","麗嬰房          ","62,000","149,000","-87,000","0","0","0","62,000","149,000","-87,000",
" ","4526  ","東台            ","178,000","265,000","-87,000","0","0","0","178,000","265,000","-87,000",
" ","2101  ","南港            ","92,000","178,000","-86,000","0","0","0","92,000","178,000","-86,000",
" ","5388  ","中磊            ","50,000","136,000","-86,000","0","0","0","50,000","136,000","-86,000",
" ","1526  ","日馳            ","190,000","275,000","-85,000","0","0","0","190,000","275,000","-85,000",
" ",="00711B","FH彭博新興債    ","0","83,000","-83,000","0","0","0","0","83,000","-83,000",
" ",="038326","燁輝凱基15購01  ","0","83,000","-83,000","0","0","0","0","83,000","-83,000",
" ","1104  ","環泥            ","55,000","138,000","-83,000","0","0","0","55,000","138,000","-83,000",
" ","2302  ","麗正            ","225,000","307,000","-82,000","0","0","0","225,000","307,000","-82,000",
" ","2702  ","華園            ","36,000","118,000","-82,000","0","0","0","36,000","118,000","-82,000",
" ","2360  ","致茂            ","555,000","636,000","-81,000","0","0","0","555,000","636,000","-81,000",
" ","3321  ","同泰            ","11,000","92,000","-81,000","0","0","0","11,000","92,000","-81,000",
" ","8341  ","日友            ","4,050","85,000","-80,950","0","0","0","4,050","85,000","-80,950",
" ",="00681R","元大美債20反1   ","0","79,000","-79,000","0","0","0","0","79,000","-79,000",
" ","4943  ","康控-KY         ","141,000","220,000","-79,000","0","0","0","141,000","220,000","-79,000",
" ","8940  ","新天地          ","111,000","190,000","-79,000","0","0","0","111,000","190,000","-79,000",
" ","3033  ","威健            ","715,000","792,000","-77,000","0","0","0","715,000","792,000","-77,000",
" ",="00688L","國泰20年美債正2 ","0","76,000","-76,000","0","0","0","0","76,000","-76,000",
" ","2362  ","藍天            ","5,000","80,000","-75,000","0","0","0","5,000","80,000","-75,000",
" ","2207  ","和泰車          ","22,000","96,100","-74,100","0","0","0","22,000","96,100","-74,100",
" ","6155  ","鈞寶            ","96,000","170,000","-74,000","0","0","0","96,000","170,000","-74,000",
" ","1103  ","嘉泥            ","278,000","350,000","-72,000","0","0","0","278,000","350,000","-72,000",
" ","6582  ","申豐            ","73,000","145,000","-72,000","0","0","0","73,000","145,000","-72,000",
" ","8374  ","羅昇            ","14,000","86,000","-72,000","0","0","0","14,000","86,000","-72,000",
" ","6283  ","淳安            ","458,000","529,000","-71,000","0","0","0","458,000","529,000","-71,000",
" ",="00710B","FH彭博高收益債  ","13,000","83,000","-70,000","0","0","0","13,000","83,000","-70,000",
" ",="031598","晶技國票0B購01  ","0","70,000","-70,000","0","0","0","0","70,000","-70,000",
" ","1809  ","中釉            ","274,000","342,000","-68,000","0","0","0","274,000","342,000","-68,000",
" ","2380  ","虹光            ","48,000","113,000","-65,000","0","0","0","48,000","113,000","-65,000",
" ","2903  ","遠百            ","86,000","151,000","-65,000","0","0","0","86,000","151,000","-65,000",
" ","6668  ","中揚光          ","59,000","124,000","-65,000","0","0","0","59,000","124,000","-65,000",
" ","1617  ","榮星            ","22,000","86,000","-64,000","0","0","0","22,000","86,000","-64,000",
" ","3027  ","盛達            ","499,000","563,000","-64,000","0","0","0","499,000","563,000","-64,000",
" ","5258  ","虹堡            ","452,000","516,000","-64,000","0","0","0","452,000","516,000","-64,000",
" ","6288  ","聯嘉            ","45,000","109,000","-64,000","0","0","0","45,000","109,000","-64,000",
" ","2501  ","國建            ","64,878","128,000","-63,122","0","0","0","64,878","128,000","-63,122",
" ","3661  ","世芯-KY         ","354,250","417,316","-63,066","0","0","0","354,250","417,316","-63,066",
" ","2538  ","基泰            ","8,000","71,000","-63,000","0","0","0","8,000","71,000","-63,000",
" ","2705  ","六福            ","5,000","66,000","-61,000","0","0","0","5,000","66,000","-61,000",
" ",="00717 ","富邦美國特別股  ","21,000","80,000","-59,000","0","0","0","21,000","80,000","-59,000",
" ","1525  ","江申            ","17,000","75,000","-58,000","0","0","0","17,000","75,000","-58,000",
" ","2008  ","高興昌          ","290,000","348,000","-58,000","0","0","0","290,000","348,000","-58,000",
" ","5215  ","科嘉-KY         ","8,000","65,000","-57,000","0","0","0","8,000","65,000","-57,000",
" ","6416  ","瑞祺電通        ","33,000","90,000","-57,000","0","0","0","33,000","90,000","-57,000",
" ","8367  ","建新國際        ","101,000","158,000","-57,000","0","0","0","101,000","158,000","-57,000",
" ","1414  ","東和            ","118,031","175,000","-56,969","0","0","0","118,031","175,000","-56,969",
" ","1616  ","億泰            ","42,000","97,000","-55,000","0","0","0","42,000","97,000","-55,000",
" ","2374  ","佳能            ","10,000","65,000","-55,000","0","0","0","10,000","65,000","-55,000",
" ","1504  ","東元            ","489,000","543,000","-54,000","0","0","0","489,000","543,000","-54,000",
" ","5519  ","隆大            ","130,000","184,000","-54,000","0","0","0","130,000","184,000","-54,000",
" ","6598  ","ABC-KY          ","152,000","205,002","-53,002","0","0","0","152,000","205,002","-53,002",
" ","6108  ","競國            ","1,000","54,000","-53,000","0","0","0","1,000","54,000","-53,000",
" ","1316  ","上曜            ","126,000","178,000","-52,000","0","0","0","126,000","178,000","-52,000",
" ","2889  ","國票金          ","789,000","841,000","-52,000","0","0","0","789,000","841,000","-52,000",
" ","4576  ","大銀微系統      ","29,000","81,000","-52,000","0","0","0","29,000","81,000","-52,000",
" ",="032940","矽格富邦0C購01  ","0","50,000","-50,000","0","0","0","0","50,000","-50,000",
" ","1603  ","華電            ","159,000","209,000","-50,000","0","0","0","159,000","209,000","-50,000",
" ","3022  ","威強電          ","77,000","127,000","-50,000","0","0","0","77,000","127,000","-50,000",
" ","1321  ","大洋            ","2,000","51,000","-49,000","0","0","0","2,000","51,000","-49,000",
" ","2029  ","盛餘            ","1,737,000","1,786,000","-49,000","0","0","0","1,737,000","1,786,000","-49,000",
" ","3052  ","夆典            ","23,000","72,000","-49,000","0","0","0","23,000","72,000","-49,000",
" ","3563  ","牧德            ","19,000","68,000","-49,000","0","0","0","19,000","68,000","-49,000",
" ","6531  ","愛普            ","608,100","657,096","-48,996","0","0","0","608,100","657,096","-48,996",
" ","1220  ","台榮            ","103,000","151,000","-48,000","0","0","0","103,000","151,000","-48,000",
" ",="00671R","富邦NASDAQ反1   ","28,000","75,000","-47,000","0","0","0","28,000","75,000","-47,000",
" ","1464  ","得力            ","41,000","88,000","-47,000","0","0","0","41,000","88,000","-47,000",
" ","1477  ","聚陽            ","967,150","1,013,526","-46,376","0","0","0","967,150","1,013,526","-46,376",
